eta,X,Y,Z,x1_x,x1_y,x1_z,x2_x,x2_y,x2_z,x3_x,x3_y,x3_z,SC_X,SC_Y,SC_global_X,SC_global_Y,SC_global_Z,CG_X,CG_Y,CG_global_X,CG_global_Y,CG_global_Z,NA_X,NA_Y
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0014303189294977096,-8.96121516401884e-05,0.0,0.0014303189294977096,-8.96121516401884e-05,-0.00021206301671949498,3.401388649174474e-05,0.0,0.00021206301671949498,3.401388649174474e-05,-0.0002610598537621618,2.8653182410171388e-05
0.5,1.525,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0014303189294977096,-8.96121516401884e-05,1.525,0.0014303189294977096,-8.96121516401884e-05,-0.00021206301671949498,3.401388649174474e-05,1.525,0.00021206301671949498,3.401388649174474e-05,-0.0002610598537621618,2.8653182410171388e-05
1.0,3.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0014303189294977096,-8.96121516401884e-05,3.05,0.0014303189294977096,-8.96121516401884e-05,-0.00021206301671949498,3.401388649174474e-05,3.05,0.00021206301671949498,3.401388649174474e-05,-0.0002610598537621618,2.8653182410171388e-05
