eta,X,Y,Z,x1_x,x1_y,x1_z,x2_x,x2_y,x2_z,x3_x,x3_y,x3_z,SC_X,SC_Y,SC_global_X,SC_global_Y,SC_global_Z,CG_X,CG_Y,CG_global_X,CG_global_Y,CG_global_Z,NA_X,NA_Y
0.0,0.0,0.601524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5326581665269556,3.724559132128643e-07,0.0,0.06886583347304431,3.724559132128643e-07,-0.8031633884812887,1.0450388586659313e-10,0.0,1.4046873884812885,1.0450388586659313e-10,-0.551282361351858,1.9041506931345777e-11
0.5,3.048,0.601524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5326581665269556,3.724559132128643e-07,3.048,0.06886583347304431,3.724559132128643e-07,-0.8031633884812887,1.0450388586659313e-10,3.048,1.4046873884812885,1.0450388586659313e-10,-0.551282361351858,1.9041506931345777e-11
1.0,6.096,0.601524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5326581665269556,3.724559132128643e-07,6.096,0.06886583347304431,3.724559132128643e-07,-0.8031633884812887,1.0450388586659313e-10,6.096,1.4046873884812885,1.0450388586659313e-10,-0.551282361351858,1.9041506931345777e-11
