 
section in r/R,0.0
1939591419.8869433,-11065981.492386479,0.0,0.0,0.0,-1033139213.649984
-11065981.487828318,459779107935.53406,0.0,0.0,0.0,6065632.85765019
0.0,0.0,1430785541168.31,788766831723.362,-27.244312799425693,0.0
0.0,0.0,788766831723.3679,450064214340.5691,272190.96431062167,0.0
0.0,0.0,-27.24165394746788,272190.9669688205,1162219259.1055174,0.0
-1033139213.6495825,6065632.8597606,0.0,0.0,0.0,660524599.7352148
 
section in r/R,0.5
1939591419.8869433,-11065981.492386479,0.0,0.0,0.0,-1033139213.649984
-11065981.487828318,459779107935.53406,0.0,0.0,0.0,6065632.85765019
0.0,0.0,1430785541168.31,788766831723.362,-27.244312799425693,0.0
0.0,0.0,788766831723.3679,450064214340.5691,272190.96431062167,0.0
0.0,0.0,-27.24165394746788,272190.9669688205,1162219259.1055174,0.0
-1033139213.6495825,6065632.8597606,0.0,0.0,0.0,660524599.7352148
 
section in r/R,1.0
1939591419.8869433,-11065981.492386479,0.0,0.0,0.0,-1033139213.649984
-11065981.487828318,459779107935.53406,0.0,0.0,0.0,6065632.85765019
0.0,0.0,1430785541168.31,788766831723.362,-27.244312799425693,0.0
0.0,0.0,788766831723.3679,450064214340.5691,272190.96431062167,0.0
0.0,0.0,-27.24165394746788,272190.9669688205,1162219259.1055174,0.0
-1033139213.6495825,6065632.8597606,0.0,0.0,0.0,660524599.7352148
