omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,7.384261035813e-04
1.000000000000e+00,mode_1,mode_2,-4.621407865494e-03
1.000000000000e+00,mode_2,mode_1,-3.035094372841e-04
1.000000000000e+00,mode_2,mode_2,2.139892176690e-03
3.016949152542e+00,mode_1,mode_1,4.728074331347e-03
3.016949152542e+00,mode_1,mode_2,-1.474990785905e-02
3.016949152542e+00,mode_2,mode_1,-6.887050523878e-04
3.016949152542e+00,mode_2,mode_2,8.262359098352e-03
5.033898305085e+00,mode_1,mode_1,2.250565225822e-02
5.033898305085e+00,mode_1,mode_2,-1.783005644920e-02
5.033898305085e+00,mode_2,mode_1,3.669061706145e-03
5.033898305085e+00,mode_2,mode_2,2.287083706642e-02
7.050847457627e+00,mode_1,mode_1,4.083839371496e-02
7.050847457627e+00,mode_1,mode_2,7.946360969847e-03
7.050847457627e+00,mode_2,mode_1,1.943269318644e-02
7.050847457627e+00,mode_2,mode_2,3.699179961659e-02
9.067796610169e+00,mode_1,mode_1,2.520694112731e-02
9.067796610169e+00,mode_1,mode_2,2.013032142735e-02
9.067796610169e+00,mode_2,mode_1,1.630150551134e-02
9.067796610169e+00,mode_2,mode_2,2.228097391914e-02
1.108474576271e+01,mode_1,mode_1,4.358628489948e-03
1.108474576271e+01,mode_1,mode_2,4.380959430904e-03
1.108474576271e+01,mode_2,mode_1,3.556570269774e-03
1.108474576271e+01,mode_2,mode_2,4.368171936062e-03
1.310169491525e+01,mode_1,mode_1,-4.391629424341e-06
1.310169491525e+01,mode_1,mode_2,5.866149731158e-05
1.310169491525e+01,mode_2,mode_1,-2.099054129415e-06
1.310169491525e+01,mode_2,mode_2,-8.154743409016e-06
1.511864406780e+01,mode_1,mode_1,-3.716224161377e-05
1.511864406780e+01,mode_1,mode_2,-1.984451009318e-05
1.511864406780e+01,mode_2,mode_1,-2.111967934674e-05
1.511864406780e+01,mode_2,mode_2,-2.931971530156e-05
1.713559322034e+01,mode_1,mode_1,-4.834615232735e-07
1.713559322034e+01,mode_1,mode_2,-2.587009435696e-07
1.713559322034e+01,mode_2,mode_1,8.086865508096e-08
1.713559322034e+01,mode_2,mode_2,-7.265111146227e-07
1.915254237288e+01,mode_1,mode_1,-2.023319789870e-07
1.915254237288e+01,mode_1,mode_2,-1.548359394235e-07
1.915254237288e+01,mode_2,mode_1,-1.652008301735e-07
1.915254237288e+01,mode_2,mode_2,-2.077359322423e-07
2.116949152542e+01,mode_1,mode_1,-4.011710913210e-09
2.116949152542e+01,mode_1,mode_2,9.401275453046e-10
2.116949152542e+01,mode_2,mode_1,-1.566253254055e-09
2.116949152542e+01,mode_2,mode_2,-1.638480277955e-10
2.318644067797e+01,mode_1,mode_1,1.686027306356e-11
2.318644067797e+01,mode_1,mode_2,1.198053969330e-11
2.318644067797e+01,mode_2,mode_1,4.933216391184e-11
2.318644067797e+01,mode_2,mode_2,-2.752748813483e-11
2.520338983051e+01,mode_1,mode_1,-5.954609949321e-12
2.520338983051e+01,mode_1,mode_2,-4.390411922993e-12
2.520338983051e+01,mode_2,mode_1,-6.218873334001e-12
2.520338983051e+01,mode_2,mode_2,-4.591557285064e-12
2.722033898305e+01,mode_1,mode_1,-2.955785673704e-14
2.722033898305e+01,mode_1,mode_2,-5.063159850644e-14
2.722033898305e+01,mode_2,mode_1,-9.428144761551e-14
2.722033898305e+01,mode_2,mode_2,-2.619919247524e-14
2.923728813559e+01,mode_1,mode_1,9.025773572160e-130
2.923728813559e+01,mode_1,mode_2,-2.669083000721e-128
2.923728813559e+01,mode_2,mode_1,-5.628700873241e-128
2.923728813559e+01,mode_2,mode_2,-1.424217557072e-128
3.125423728814e+01,mode_1,mode_1,-3.227769801576e-148
3.125423728814e+01,mode_1,mode_2,-3.724239386757e-147
3.125423728814e+01,mode_2,mode_1,-8.257179194290e-147
3.125423728814e+01,mode_2,mode_2,-2.081194268904e-147
3.327118644068e+01,mode_1,mode_1,-6.224613040910e-168
3.327118644068e+01,mode_1,mode_2,-2.712802820696e-167
3.327118644068e+01,mode_2,mode_1,-6.390049792621e-167
3.327118644068e+01,mode_2,mode_2,-1.558221806695e-167
3.528813559322e+01,mode_1,mode_1,-1.125188159928e-27
3.528813559322e+01,mode_1,mode_2,-1.263971341533e-27
3.528813559322e+01,mode_2,mode_1,-1.936494784192e-27
3.528813559322e+01,mode_2,mode_2,-1.339041914377e-27
3.730508474576e+01,mode_1,mode_1,-5.520606281138e-28
3.730508474576e+01,mode_1,mode_2,3.732163168007e-28
3.730508474576e+01,mode_2,mode_1,1.699279515568e-27
3.730508474576e+01,mode_2,mode_2,-8.442319737806e-28
3.932203389831e+01,mode_1,mode_1,-7.173464998224e-31
3.932203389831e+01,mode_1,mode_2,3.103905126671e-30
3.932203389831e+01,mode_2,mode_1,6.466210180816e-30
3.932203389831e+01,mode_2,mode_2,-5.978798115425e-31
4.133898305085e+01,mode_1,mode_1,-1.258632621867e-32
4.133898305085e+01,mode_1,mode_2,6.279863905120e-34
4.133898305085e+01,mode_2,mode_1,1.166490823151e-32
4.133898305085e+01,mode_2,mode_2,-1.482835795609e-32
4.335593220339e+01,mode_1,mode_1,-1.710054146871e-35
4.335593220339e+01,mode_1,mode_2,-6.562879095951e-37
4.335593220339e+01,mode_2,mode_1,1.175406378768e-35
4.335593220339e+01,mode_2,mode_2,-1.905429653981e-35
4.537288135593e+01,mode_1,mode_1,-2.213110909268e-38
4.537288135593e+01,mode_1,mode_2,-8.099173061789e-40
4.537288135593e+01,mode_2,mode_1,1.200652025418e-38
4.537288135593e+01,mode_2,mode_2,-2.182652540075e-38
4.738983050847e+01,mode_1,mode_1,1.939913332248e-41
4.738983050847e+01,mode_1,mode_2,6.220946217743e-42
4.738983050847e+01,mode_2,mode_1,-1.950674263818e-42
4.738983050847e+01,mode_2,mode_2,2.125833369792e-41
4.940677966102e+01,mode_1,mode_1,-1.277367034697e-44
4.940677966102e+01,mode_1,mode_2,-2.881378800907e-45
4.940677966102e+01,mode_2,mode_1,3.659888984187e-45
4.940677966102e+01,mode_2,mode_2,-1.401185720069e-44
5.142372881356e+01,mode_1,mode_1,1.140003461963e-48
5.142372881356e+01,mode_1,mode_2,2.814015325245e-49
5.142372881356e+01,mode_2,mode_1,-1.344960341064e-49
5.142372881356e+01,mode_2,mode_2,1.126345838411e-48
5.344067796610e+01,mode_1,mode_1,6.543347086925e-53
5.344067796610e+01,mode_1,mode_2,2.116581601477e-53
5.344067796610e+01,mode_2,mode_1,6.044513406478e-56
5.344067796610e+01,mode_2,mode_2,6.694911239521e-53
5.545762711864e+01,mode_1,mode_1,4.827771383707e-57
5.545762711864e+01,mode_1,mode_2,1.387175547171e-57
5.545762711864e+01,mode_2,mode_1,-1.994125583080e-58
5.545762711864e+01,mode_2,mode_2,4.813340566722e-57
5.747457627119e+01,mode_1,mode_1,1.915070743216e-61
5.747457627119e+01,mode_1,mode_2,5.098637847937e-62
5.747457627119e+01,mode_2,mode_1,-1.096678025910e-62
5.747457627119e+01,mode_2,mode_2,1.880012474185e-61
5.949152542373e+01,mode_1,mode_1,-1.125987125025e-65
5.949152542373e+01,mode_1,mode_2,1.082381696575e-66
5.949152542373e+01,mode_2,mode_1,5.546074435507e-66
5.949152542373e+01,mode_2,mode_2,-8.556872966581e-66
6.150847457627e+01,mode_1,mode_1,-4.043956873185e-70
6.150847457627e+01,mode_1,mode_2,9.786217370839e-71
6.150847457627e+01,mode_2,mode_1,2.748769982253e-70
6.150847457627e+01,mode_2,mode_2,-2.732145200376e-70
6.352542372881e+01,mode_1,mode_1,7.235388398559e-75
6.352542372881e+01,mode_1,mode_2,1.682828567555e-75
6.352542372881e+01,mode_2,mode_1,-7.567361769816e-76
6.352542372881e+01,mode_2,mode_2,7.021079201042e-75
6.554237288136e+01,mode_1,mode_1,-5.444756086347e-80
6.554237288136e+01,mode_1,mode_2,1.911602569125e-80
6.554237288136e+01,mode_2,mode_1,3.788974841377e-80
6.554237288136e+01,mode_2,mode_2,-2.826998329629e-80
6.755932203390e+01,mode_1,mode_1,-2.262946152662e-85
6.755932203390e+01,mode_1,mode_2,4.305102718083e-85
6.755932203390e+01,mode_2,mode_1,4.972060778334e-85
6.755932203390e+01,mode_2,mode_2,1.763414837251e-85
6.957627118644e+01,mode_1,mode_1,-9.822733828632e-89
6.957627118644e+01,mode_1,mode_2,1.708599450060e-89
6.957627118644e+01,mode_2,mode_1,6.557657674993e-89
6.957627118644e+01,mode_2,mode_2,-7.951652295913e-89
7.159322033898e+01,mode_1,mode_1,-1.276005289427e-94
7.159322033898e+01,mode_1,mode_2,2.537285409910e-95
7.159322033898e+01,mode_2,mode_1,7.446328061743e-95
7.159322033898e+01,mode_2,mode_2,-8.598508932801e-95
7.361016949153e+01,mode_1,mode_1,-2.889991023025e-100
7.361016949153e+01,mode_1,mode_2,5.453063653969e-101
7.361016949153e+01,mode_2,mode_1,1.630119013850e-100
7.361016949153e+01,mode_2,mode_2,-1.976799490428e-100
7.562711864407e+01,mode_1,mode_1,-5.941884553420e-103
7.562711864407e+01,mode_1,mode_2,-5.072421772320e-103
7.562711864407e+01,mode_2,mode_1,-3.553577657199e-103
7.562711864407e+01,mode_2,mode_2,-8.432315914408e-103
7.764406779661e+01,mode_1,mode_1,-2.931030002945e-106
7.764406779661e+01,mode_1,mode_2,7.258563233395e-107
7.764406779661e+01,mode_2,mode_1,1.494921459914e-106
7.764406779661e+01,mode_2,mode_2,-1.589878215536e-106
7.966101694915e+01,mode_1,mode_1,-3.709301892536e-112
7.966101694915e+01,mode_1,mode_2,9.599040558470e-113
7.966101694915e+01,mode_2,mode_1,1.941920199669e-112
7.966101694915e+01,mode_2,mode_2,-1.995710128673e-112
8.167796610169e+01,mode_1,mode_1,-3.297618819257e-118
8.167796610169e+01,mode_1,mode_2,8.877990698162e-119
8.167796610169e+01,mode_2,mode_1,1.768185481543e-118
8.167796610169e+01,mode_2,mode_2,-1.760721117136e-118
8.369491525424e+01,mode_1,mode_1,-2.059749928571e-124
8.369491525424e+01,mode_1,mode_2,5.747300158282e-125
8.369491525424e+01,mode_2,mode_1,1.129039898870e-124
8.369491525424e+01,mode_2,mode_2,-1.091936215505e-124
8.571186440678e+01,mode_1,mode_1,-9.040547405291e-131
8.571186440678e+01,mode_1,mode_2,2.605971736500e-131
8.571186440678e+01,mode_2,mode_1,5.057245945417e-131
8.571186440678e+01,mode_2,mode_2,-4.760502860438e-131
8.772881355932e+01,mode_1,mode_1,-2.788667290827e-137
8.772881355932e+01,mode_1,mode_2,8.281501937317e-138
8.772881355932e+01,mode_2,mode_1,1.589555398462e-137
8.772881355932e+01,mode_2,mode_2,-1.459087792151e-137
8.974576271186e+01,mode_1,mode_1,-6.045272466642e-144
8.974576271186e+01,mode_1,mode_2,1.844826617057e-144
8.974576271186e+01,mode_2,mode_1,3.506416958606e-144
8.974576271186e+01,mode_2,mode_2,-3.144124389884e-144
9.176271186441e+01,mode_1,mode_1,-9.210642436414e-151
9.176271186441e+01,mode_1,mode_2,2.882044022305e-151
9.176271186441e+01,mode_2,mode_1,5.429719931667e-151
9.176271186441e+01,mode_2,mode_2,-4.763471770208e-151
9.377966101695e+01,mode_1,mode_1,-9.863876244793e-158
9.377966101695e+01,mode_1,mode_2,3.158530331745e-158
9.377966101695e+01,mode_2,mode_1,5.903158841990e-158
9.377966101695e+01,mode_2,mode_2,-5.074166856042e-158
9.579661016949e+01,mode_1,mode_1,-7.425912980500e-165
9.579661016949e+01,mode_1,mode_2,2.429180835518e-165
9.579661016949e+01,mode_2,mode_1,4.507177552003e-165
9.579661016949e+01,mode_2,mode_2,-3.800840345735e-165
9.781355932203e+01,mode_1,mode_1,-3.930438446963e-172
9.781355932203e+01,mode_1,mode_2,1.311504718065e-172
9.781355932203e+01,mode_2,mode_1,2.417140731356e-172
9.781355932203e+01,mode_2,mode_2,-2.002098023452e-172
9.983050847458e+01,mode_1,mode_1,-1.462507379478e-179
9.983050847458e+01,mode_1,mode_2,4.970825296099e-180
9.983050847458e+01,mode_2,mode_1,9.105586605493e-180
9.983050847458e+01,mode_2,mode_2,-7.416081310049e-180
1.018474576271e+02,mode_1,mode_1,-3.826103971768e-187
1.018474576271e+02,mode_1,mode_2,1.322879620405e-187
1.018474576271e+02,mode_2,mode_1,2.409839188697e-187
1.018474576271e+02,mode_2,mode_2,-1.931888661455e-187
1.038644067797e+02,mode_1,mode_1,-7.037676175435e-195
1.038644067797e+02,mode_1,mode_2,2.472467671782e-195
1.038644067797e+02,mode_2,mode_1,4.481111558962e-195
1.038644067797e+02,mode_2,mode_2,-3.539163699680e-195
1.058813559322e+02,mode_1,mode_1,-9.103114126716e-203
1.058813559322e+02,mode_1,mode_2,3.246328888386e-203
1.058813559322e+02,mode_2,mode_1,5.855659692705e-203
1.058813559322e+02,mode_2,mode_2,-4.560199027840e-203
1.078983050847e+02,mode_1,mode_1,-8.280449639155e-211
1.078983050847e+02,mode_1,mode_2,2.994732166030e-211
1.078983050847e+02,mode_2,mode_1,5.377863225024e-211
1.078983050847e+02,mode_2,mode_2,-4.132812597724e-211
1.099152542373e+02,mode_1,mode_1,-5.296665553915e-219
1.099152542373e+02,mode_1,mode_2,1.940968251972e-219
1.099152542373e+02,mode_2,mode_1,3.471360666729e-219
1.099152542373e+02,mode_2,mode_2,-2.634399344540e-219
1.119322033898e+02,mode_1,mode_1,-2.382768604310e-227
1.119322033898e+02,mode_1,mode_2,8.840459835525e-228
1.119322033898e+02,mode_2,mode_1,1.575039669538e-227
1.119322033898e+02,mode_2,mode_2,-1.181172196181e-227
1.139491525424e+02,mode_1,mode_1,-7.537867821835e-236
1.139491525424e+02,mode_1,mode_2,2.829289669467e-236
1.139491525424e+02,mode_2,mode_1,5.023207820756e-236
1.139491525424e+02,mode_2,mode_2,-3.724955859508e-236
1.159661016949e+02,mode_1,mode_1,-1.676846318658e-244
1.159661016949e+02,mode_1,mode_2,6.362494844378e-245
1.159661016949e+02,mode_2,mode_1,1.126122642625e-244
1.159661016949e+02,mode_2,mode_2,-8.262428872483e-245
1.179830508475e+02,mode_1,mode_1,-2.625045468740e-253
1.179830508475e+02,mode_1,mode_2,1.006522453191e-253
1.179830508475e+02,mode_2,mode_1,1.775600899060e-253
1.179830508475e+02,mode_2,mode_2,-1.289586376940e-253
1.200000000000e+02,mode_1,mode_1,-2.889696671431e-262
1.200000000000e+02,mode_1,mode_2,1.118869356282e-262
1.200000000000e+02,mode_2,mode_1,1.968104355468e-262
1.200000000000e+02,mode_2,mode_2,-1.415717524846e-262
