omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,6.600040773535e-01
1.000000000000e+00,mode_1,mode_2,3.515056620279e-01
1.000000000000e+00,mode_2,mode_1,3.756820514692e-01
1.000000000000e+00,mode_2,mode_2,5.769612315430e-01
3.016949152542e+00,mode_1,mode_1,6.583000243013e-01
3.016949152542e+00,mode_1,mode_2,3.680874837249e-01
3.016949152542e+00,mode_2,mode_1,3.770261919193e-01
3.016949152542e+00,mode_2,mode_2,5.700095115224e-01
5.033898305085e+00,mode_1,mode_1,6.548785697764e-01
5.033898305085e+00,mode_1,mode_2,3.749652366686e-01
5.033898305085e+00,mode_2,mode_1,3.767875698439e-01
5.033898305085e+00,mode_2,mode_2,5.649954727148e-01
7.050847457627e+00,mode_1,mode_1,6.523845003089e-01
7.050847457627e+00,mode_1,mode_2,3.699655756417e-01
7.050847457627e+00,mode_2,mode_1,3.748398411299e-01
7.050847457627e+00,mode_2,mode_2,5.639450510704e-01
9.067796610169e+00,mode_1,mode_1,6.532114012543e-01
9.067796610169e+00,mode_1,mode_2,3.678333674357e-01
9.067796610169e+00,mode_2,mode_1,3.749965614692e-01
9.067796610169e+00,mode_2,mode_2,5.655179671546e-01
1.108474576271e+01,mode_1,mode_1,6.541622199906e-01
1.108474576271e+01,mode_1,mode_2,3.675226905991e-01
1.108474576271e+01,mode_2,mode_1,3.752854602329e-01
1.108474576271e+01,mode_2,mode_2,5.663671833566e-01
1.310169491525e+01,mode_1,mode_1,6.545767532785e-01
1.310169491525e+01,mode_1,mode_2,3.672111780439e-01
1.310169491525e+01,mode_2,mode_1,3.754310033479e-01
1.310169491525e+01,mode_2,mode_2,5.668730313435e-01
1.511864406780e+01,mode_1,mode_1,6.545899448758e-01
1.511864406780e+01,mode_1,mode_2,3.673954016778e-01
1.511864406780e+01,mode_2,mode_1,3.754933250359e-01
1.511864406780e+01,mode_2,mode_2,5.668320490293e-01
1.713559322034e+01,mode_1,mode_1,6.547506061317e-01
1.713559322034e+01,mode_1,mode_2,3.674039044651e-01
1.713559322034e+01,mode_2,mode_1,3.755631504091e-01
1.713559322034e+01,mode_2,mode_2,5.670071027343e-01
1.915254237288e+01,mode_1,mode_1,6.547344921120e-01
1.915254237288e+01,mode_1,mode_2,3.672752499846e-01
1.915254237288e+01,mode_2,mode_1,3.756264603151e-01
1.915254237288e+01,mode_2,mode_2,5.670885007954e-01
2.116949152542e+01,mode_1,mode_1,6.548506881048e-01
2.116949152542e+01,mode_1,mode_2,3.671591429822e-01
2.116949152542e+01,mode_2,mode_1,3.753967948623e-01
2.116949152542e+01,mode_2,mode_2,5.671240091252e-01
2.318644067797e+01,mode_1,mode_1,6.547559686841e-01
2.318644067797e+01,mode_1,mode_2,3.671287976257e-01
2.318644067797e+01,mode_2,mode_1,3.756855128707e-01
2.318644067797e+01,mode_2,mode_2,5.671834807011e-01
2.520338983051e+01,mode_1,mode_1,6.549792064008e-01
2.520338983051e+01,mode_1,mode_2,3.671085412975e-01
2.520338983051e+01,mode_2,mode_1,3.756399716455e-01
2.520338983051e+01,mode_2,mode_2,5.673080254838e-01
2.722033898305e+01,mode_1,mode_1,6.550005262738e-01
2.722033898305e+01,mode_1,mode_2,3.670733772663e-01
2.722033898305e+01,mode_2,mode_1,3.756478415758e-01
2.722033898305e+01,mode_2,mode_2,5.673329301423e-01
2.923728813559e+01,mode_1,mode_1,6.547740608761e-01
2.923728813559e+01,mode_1,mode_2,3.670895576254e-01
2.923728813559e+01,mode_2,mode_1,3.758007863867e-01
