omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,6.937839576033e-01
1.000000000000e+00,mode_1,mode_2,3.830534381140e-01
1.000000000000e+00,mode_2,mode_1,4.090312863807e-01
1.000000000000e+00,mode_2,mode_2,6.175489280331e-01
3.016949152542e+00,mode_1,mode_1,6.918083502723e-01
3.016949152542e+00,mode_1,mode_2,4.009168282248e-01
3.016949152542e+00,mode_2,mode_1,4.104610483024e-01
3.016949152542e+00,mode_2,mode_2,6.099813596463e-01
5.033898305085e+00,mode_1,mode_1,6.882052216965e-01
5.033898305085e+00,mode_1,mode_2,4.078242833460e-01
5.033898305085e+00,mode_2,mode_1,4.101230543995e-01
5.033898305085e+00,mode_2,mode_2,6.047662787619e-01
7.050847457627e+00,mode_1,mode_1,6.858602657741e-01
7.050847457627e+00,mode_1,mode_2,4.024965249771e-01
7.050847457627e+00,mode_2,mode_1,4.082669166155e-01
7.050847457627e+00,mode_2,mode_2,6.040932001784e-01
9.067796610169e+00,mode_1,mode_1,6.871592720828e-01
9.067796610169e+00,mode_1,mode_2,4.002943638233e-01
9.067796610169e+00,mode_2,mode_1,4.084309520420e-01
9.067796610169e+00,mode_2,mode_2,6.057702616984e-01
1.108474576271e+01,mode_1,mode_1,6.878813645424e-01
1.108474576271e+01,mode_1,mode_2,4.001088732086e-01
1.108474576271e+01,mode_2,mode_1,4.087291637307e-01
1.108474576271e+01,mode_2,mode_2,6.066163332704e-01
1.310169491525e+01,mode_1,mode_1,6.882205622487e-01
1.310169491525e+01,mode_1,mode_2,3.995264211298e-01
1.310169491525e+01,mode_2,mode_1,4.087730405197e-01
1.310169491525e+01,mode_2,mode_2,6.070954279218e-01
1.511864406780e+01,mode_1,mode_1,6.882997650005e-01
1.511864406780e+01,mode_1,mode_2,3.999333349278e-01
1.511864406780e+01,mode_2,mode_1,4.088860832091e-01
1.511864406780e+01,mode_2,mode_2,6.071025970484e-01
1.713559322034e+01,mode_1,mode_1,6.884097371890e-01
1.713559322034e+01,mode_1,mode_2,3.998611109406e-01
1.713559322034e+01,mode_2,mode_1,4.088505463776e-01
1.713559322034e+01,mode_2,mode_2,6.071409641054e-01
1.915254237288e+01,mode_1,mode_1,6.884572272862e-01
1.915254237288e+01,mode_1,mode_2,3.997445231357e-01
1.915254237288e+01,mode_2,mode_1,4.088632351529e-01
1.915254237288e+01,mode_2,mode_2,6.073057351749e-01
2.116949152542e+01,mode_1,mode_1,6.883702083221e-01
2.116949152542e+01,mode_1,mode_2,3.996969790415e-01
2.116949152542e+01,mode_2,mode_1,4.090973772233e-01
2.116949152542e+01,mode_2,mode_2,6.073549878225e-01
2.318644067797e+01,mode_1,mode_1,6.885871838043e-01
2.318644067797e+01,mode_1,mode_2,3.995740797572e-01
2.318644067797e+01,mode_2,mode_1,4.088485495197e-01
2.318644067797e+01,mode_2,mode_2,6.074819739893e-01
2.520338983051e+01,mode_1,mode_1,6.886487615485e-01
2.520338983051e+01,mode_1,mode_2,3.994978995188e-01
2.520338983051e+01,mode_2,mode_1,4.087866253027e-01
2.520338983051e+01,mode_2,mode_2,6.073366528476e-01
2.722033898305e+01,mode_1,mode_1,6.886758854774e-01
2.722033898305e+01,mode_1,mode_2,3.994636317993e-01
2.722033898305e+01,mode_2,mode_1,4.087693676088e-01
2.722033898305e+01,mode_2,mode_2,6.073272951717e-01
2.923728813559e+01,mode_1,mode_1,6.887027464094e-01
2.923728813559e+01,mode_1,mode_2,3.994516879174e-01
2.923728813559e+01,mode_2,mode_1,4.087613426049e-01
2.923728813559e+01,mode_2,mode_2,6.075771885551e-01
3.125423728814e+01,mode_1,mode_1,6.887111965027e-01
3.125423728814e+01,mode_1,mode_2,3.994435746485e-01
