omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,4.487582020611e-04
1.000000000000e+00,mode_1,mode_2,-2.722509307680e-03
1.000000000000e+00,mode_2,mode_1,-1.849366672513e-04
1.000000000000e+00,mode_2,mode_2,1.260814155025e-03
3.016949152542e+00,mode_1,mode_1,3.151270880074e-03
3.016949152542e+00,mode_1,mode_2,-9.212948617467e-03
3.016949152542e+00,mode_2,mode_1,-5.096290390052e-04
3.016949152542e+00,mode_2,mode_2,5.177156300903e-03
5.033898305085e+00,mode_1,mode_1,1.800131181539e-02
5.033898305085e+00,mode_1,mode_2,-1.272335565767e-02
5.033898305085e+00,mode_2,mode_1,2.009576099032e-03
5.033898305085e+00,mode_2,mode_2,1.661070444636e-02
7.050847457627e+00,mode_1,mode_1,4.120323756025e-02
7.050847457627e+00,mode_1,mode_2,4.851042216799e-03
7.050847457627e+00,mode_2,mode_1,1.732279829860e-02
7.050847457627e+00,mode_2,mode_2,3.624537002485e-02
9.067796610169e+00,mode_1,mode_1,3.967572232321e-02
9.067796610169e+00,mode_1,mode_2,2.649704465411e-02
9.067796610169e+00,mode_2,mode_1,2.413578215970e-02
9.067796610169e+00,mode_2,mode_2,3.493895608113e-02
1.108474576271e+01,mode_1,mode_1,1.134721290026e-02
1.108474576271e+01,mode_1,mode_2,1.120241859183e-02
1.108474576271e+01,mode_2,mode_1,9.225839332139e-03
1.108474576271e+01,mode_2,mode_2,1.154558839303e-02
1.310169491525e+01,mode_1,mode_1,9.103248855313e-05
1.310169491525e+01,mode_1,mode_2,5.602908900620e-04
1.310169491525e+01,mode_2,mode_1,1.973243677301e-04
1.310169491525e+01,mode_2,mode_2,2.281551389766e-04
1.511864406780e+01,mode_1,mode_1,-3.030114942830e-04
1.511864406780e+01,mode_1,mode_2,-9.836218891532e-05
1.511864406780e+01,mode_2,mode_1,-1.372888454490e-04
1.511864406780e+01,mode_2,mode_2,-2.134966839551e-04
1.713559322034e+01,mode_1,mode_1,-2.373683482815e-05
1.713559322034e+01,mode_1,mode_2,1.956353186119e-06
1.713559322034e+01,mode_2,mode_1,-1.961983559864e-06
1.713559322034e+01,mode_2,mode_2,-8.757889834720e-06
1.915254237288e+01,mode_1,mode_1,9.248106424364e-08
1.915254237288e+01,mode_1,mode_2,2.790250624002e-06
1.915254237288e+01,mode_2,mode_1,2.209336715095e-06
1.915254237288e+01,mode_2,mode_2,1.916602428241e-06
2.116949152542e+01,mode_1,mode_1,-2.736774349424e-07
2.116949152542e+01,mode_1,mode_2,-2.372645029370e-07
2.116949152542e+01,mode_2,mode_1,-1.951314508049e-07
2.116949152542e+01,mode_2,mode_2,-2.981076372801e-07
2.318644067797e+01,mode_1,mode_1,-9.623947019916e-09
2.318644067797e+01,mode_1,mode_2,1.578333411895e-08
2.318644067797e+01,mode_2,mode_1,8.988263616997e-09
2.318644067797e+01,mode_2,mode_2,1.004245475765e-08
2.520338983051e+01,mode_1,mode_1,5.044683164452e-10
2.520338983051e+01,mode_1,mode_2,5.326829556666e-10
2.520338983051e+01,mode_2,mode_1,9.372393136266e-10
2.520338983051e+01,mode_2,mode_2,4.222374934527e-10
2.722033898305e+01,mode_1,mode_1,-6.346058546397e-11
2.722033898305e+01,mode_1,mode_2,-5.687107306265e-11
2.722033898305e+01,mode_2,mode_1,-5.905373794666e-11
2.722033898305e+01,mode_2,mode_2,-6.521760717973e-11
2.923728813559e+01,mode_1,mode_1,1.754664986785e-13
2.923728813559e+01,mode_1,mode_2,-2.543918669391e-13
2.923728813559e+01,mode_2,mode_1,-5.230330216781e-13
2.923728813559e+01,mode_2,mode_2,7.612598311766e-14
3.125423728814e+01,mode_1,mode_1,-9.510909867867e-15
3.125423728814e+01,mode_1,mode_2,1.003130031732e-13
3.125423728814e+01,mode_2,mode_1,7.004274409703e-14
3.125423728814e+01,mode_2,mode_2,1.136991023546e-13
3.327118644068e+01,mode_1,mode_1,-1.111998841072e-172
3.327118644068e+01,mode_1,mode_2,-7.980261077579e-173
3.327118644068e+01,mode_2,mode_1,-3.768767212290e-172
3.327118644068e+01,mode_2,mode_2,-2.170235170989e-173
3.528813559322e+01,mode_1,mode_1,-3.140641722372e-22
3.528813559322e+01,mode_1,mode_2,-3.174948311253e-22
3.528813559322e+01,mode_2,mode_1,-4.978513801498e-22
3.528813559322e+01,mode_2,mode_2,-3.412037296169e-22
3.730508474576e+01,mode_1,mode_1,-2.244214067850e-22
3.730508474576e+01,mode_1,mode_2,3.102464366753e-22
3.730508474576e+01,mode_2,mode_1,2.042643889094e-21
3.730508474576e+01,mode_2,mode_2,-1.045840212301e-21
3.932203389831e+01,mode_1,mode_1,2.654431380966e-25
3.932203389831e+01,mode_1,mode_2,1.730505230338e-23
3.932203389831e+01,mode_2,mode_1,3.973895444942e-23
3.932203389831e+01,mode_2,mode_2,-3.440230099715e-24
4.133898305085e+01,mode_1,mode_1,-3.547685064832e-25
4.133898305085e+01,mode_1,mode_2,-4.736208347922e-27
4.133898305085e+01,mode_2,mode_1,3.976116026886e-25
4.133898305085e+01,mode_2,mode_2,-4.960994669795e-25
4.335593220339e+01,mode_1,mode_1,-2.995864223575e-27
4.335593220339e+01,mode_1,mode_2,-2.510059377980e-28
4.335593220339e+01,mode_2,mode_1,2.392279734028e-27
4.335593220339e+01,mode_2,mode_2,-3.737479737441e-27
4.537288135593e+01,mode_1,mode_1,-2.566255122799e-29
4.537288135593e+01,mode_1,mode_2,-1.517151631381e-30
4.537288135593e+01,mode_2,mode_1,1.608514995989e-29
4.537288135593e+01,mode_2,mode_2,-2.712556869709e-29
4.738983050847e+01,mode_1,mode_1,1.596948718721e-31
4.738983050847e+01,mode_1,mode_2,5.440587166998e-32
4.738983050847e+01,mode_2,mode_1,-2.407553221855e-32
4.738983050847e+01,mode_2,mode_2,1.820521096155e-31
4.940677966102e+01,mode_1,mode_1,-7.804184367596e-34
4.940677966102e+01,mode_1,mode_2,-1.996052833963e-34
4.940677966102e+01,mode_2,mode_1,2.603855615815e-34
4.940677966102e+01,mode_2,mode_2,-9.092968997297e-34
5.142372881356e+01,mode_1,mode_1,6.059508759998e-37
5.142372881356e+01,mode_1,mode_2,1.431361291443e-37
5.142372881356e+01,mode_2,mode_1,-9.975133618973e-38
5.142372881356e+01,mode_2,mode_2,5.982154554495e-37
5.344067796610e+01,mode_1,mode_1,3.122635541625e-40
5.344067796610e+01,mode_1,mode_2,9.587167604330e-41
5.344067796610e+01,mode_2,mode_1,-1.405687927176e-41
5.344067796610e+01,mode_2,mode_2,3.170409342632e-40
5.545762711864e+01,mode_1,mode_1,2.243631921255e-43
5.545762711864e+01,mode_1,mode_2,5.988605871728e-44
5.545762711864e+01,mode_2,mode_1,-1.972276512553e-44
5.545762711864e+01,mode_2,mode_2,2.204261410146e-43
5.747457627119e+01,mode_1,mode_1,9.389176412576e-47
5.747457627119e+01,mode_1,mode_2,2.300520396103e-47
5.747457627119e+01,mode_2,mode_1,-1.052738261388e-47
5.747457627119e+01,mode_2,mode_2,9.090968992419e-47
5.949152542373e+01,mode_1,mode_1,-6.436876043504e-50
5.949152542373e+01,mode_1,mode_2,6.833970970787e-51
5.949152542373e+01,mode_2,mode_1,3.452792671270e-50
5.949152542373e+01,mode_2,mode_2,-4.797870655723e-50
6.150847457627e+01,mode_1,mode_1,-2.926597192685e-53
6.150847457627e+01,mode_1,mode_2,7.347435648843e-54
6.150847457627e+01,mode_2,mode_1,2.078199470690e-53
6.150847457627e+01,mode_2,mode_2,-1.934526644260e-53
6.352542372881e+01,mode_1,mode_1,7.121772232965e-57
6.352542372881e+01,mode_1,mode_2,1.325085542986e-57
6.352542372881e+01,mode_2,mode_1,-1.156956077294e-57
6.352542372881e+01,mode_2,mode_2,6.605942969311e-57
6.554237288136e+01,mode_1,mode_1,-8.324132898609e-61
6.554237288136e+01,mode_1,mode_2,3.007562543274e-61
6.554237288136e+01,mode_2,mode_1,5.880852507889e-61
6.554237288136e+01,mode_2,mode_2,-4.051373732965e-61
6.755932203390e+01,mode_1,mode_1,-6.020574493780e-65
6.755932203390e+01,mode_1,mode_2,9.870122504819e-65
6.755932203390e+01,mode_2,mode_1,1.143128681832e-64
6.755932203390e+01,mode_2,mode_2,3.704259527447e-65
6.957627118644e+01,mode_1,mode_1,-3.920861326322e-67
6.957627118644e+01,mode_1,mode_2,7.035665224022e-68
6.957627118644e+01,mode_2,mode_1,2.797481197093e-67
6.957627118644e+01,mode_2,mode_2,-3.109756288293e-67
7.159322033898e+01,mode_1,mode_1,-1.002172794083e-71
7.159322033898e+01,mode_1,mode_2,2.201307341714e-72
7.159322033898e+01,mode_2,mode_1,5.993950499207e-72
7.159322033898e+01,mode_2,mode_2,-6.384939809524e-72
7.361016949153e+01,mode_1,mode_1,-4.867814861616e-76
7.361016949153e+01,mode_1,mode_2,1.108208255693e-76
7.361016949153e+01,mode_2,mode_1,2.939262330990e-76
7.361016949153e+01,mode_2,mode_2,-3.100530571452e-76
7.562711864407e+01,mode_1,mode_1,1.728007778607e-80
7.562711864407e+01,mode_1,mode_2,-2.054114384303e-81
7.562711864407e+01,mode_2,mode_1,-7.798231115990e-81
7.562711864407e+01,mode_2,mode_2,1.195313478922e-80
7.764406779661e+01,mode_1,mode_1,3.091577573999e-85
7.764406779661e+01,mode_1,mode_2,1.819722081267e-85
7.764406779661e+01,mode_2,mode_1,1.106555987595e-85
7.764406779661e+01,mode_2,mode_2,3.638615272597e-85
7.966101694915e+01,mode_1,mode_1,-2.069984133665e-89
7.966101694915e+01,mode_1,mode_2,1.090201201973e-89
7.966101694915e+01,mode_2,mode_1,1.909281092007e-89
7.966101694915e+01,mode_2,mode_2,-8.767597490064e-90
8.167796610169e+01,mode_1,mode_1,1.609490286711e-94
8.167796610169e+01,mode_1,mode_2,3.256430708286e-94
8.167796610169e+01,mode_2,mode_1,2.948118983696e-94
8.167796610169e+01,mode_2,mode_2,3.655216832585e-94
8.369491525424e+01,mode_1,mode_1,-2.345283704908e-98
8.369491525424e+01,mode_1,mode_2,9.435833318091e-99
8.369491525424e+01,mode_2,mode_1,1.881028526928e-98
8.369491525424e+01,mode_2,mode_2,-1.214548928857e-98
8.571186440678e+01,mode_1,mode_1,-2.665111267948e-102
8.571186440678e+01,mode_1,mode_2,-1.191225083271e-102
8.571186440678e+01,mode_2,mode_1,-2.255277580393e-102
8.571186440678e+01,mode_2,mode_2,-6.481286652087e-103
8.772881355932e+01,mode_1,mode_1,-7.918503722699e-103
8.772881355932e+01,mode_1,mode_2,2.453502193381e-103
8.772881355932e+01,mode_2,mode_1,4.576056674896e-103
8.772881355932e+01,mode_2,mode_2,-3.858078826854e-103
8.974576271186e+01,mode_1,mode_1,-6.948945994930e-108
8.974576271186e+01,mode_1,mode_2,2.204211895921e-108
8.974576271186e+01,mode_2,mode_1,4.075968972848e-108
8.974576271186e+01,mode_2,mode_2,-3.364411577349e-108
9.176271186441e+01,mode_1,mode_1,-4.661838766922e-113
9.176271186441e+01,mode_1,mode_2,1.511102294950e-113
9.176271186441e+01,mode_2,mode_1,2.772523402357e-113
9.176271186441e+01,mode_2,mode_2,-2.243662185895e-113
9.377966101695e+01,mode_1,mode_1,-2.390746957550e-118
9.377966101695e+01,mode_1,mode_2,7.905620286129e-119
9.377966101695e+01,mode_2,mode_1,1.440270793374e-118
9.377966101695e+01,mode_2,mode_2,-1.144196507805e-118
9.579661016949e+01,mode_1,mode_1,-9.373952696866e-124
9.579661016949e+01,mode_1,mode_2,3.157464669667e-124
9.579661016949e+01,mode_2,mode_1,5.715596033213e-124
9.579661016949e+01,mode_2,mode_2,-4.462744748319e-124
9.781355932203e+01,mode_1,mode_1,-2.810400691717e-129
9.781355932203e+01,mode_1,mode_2,9.630057409786e-130
9.781355932203e+01,mode_2,mode_1,1.732952002108e-129
9.781355932203e+01,mode_2,mode_2,-1.331309741946e-129
9.983050847458e+01,mode_1,mode_1,-6.442472325033e-135
9.983050847458e+01,mode_1,mode_2,2.242964810835e-135
9.983050847458e+01,mode_2,mode_1,4.014671236878e-135
9.983050847458e+01,mode_2,mode_2,-3.037571113232e-135
1.018474576271e+02,mode_1,mode_1,-1.129498347712e-140
1.018474576271e+02,mode_1,mode_2,3.991278019462e-141
1.018474576271e+02,mode_2,mode_1,7.108330207692e-141
1.018474576271e+02,mode_2,mode_2,-5.301741533941e-141
1.038644067797e+02,mode_1,mode_1,-1.514228242368e-146
1.038644067797e+02,mode_1,mode_2,5.425377655647e-147
1.038644067797e+02,mode_2,mode_1,9.618642266236e-147
1.038644067797e+02,mode_2,mode_2,-7.077854527523e-147
1.058813559322e+02,mode_1,mode_1,-1.552658673898e-152
1.058813559322e+02,mode_1,mode_2,5.635740962062e-153
1.058813559322e+02,mode_2,mode_1,9.949125948475e-153
1.058813559322e+02,mode_2,mode_2,-7.228479797981e-153
1.078983050847e+02,mode_1,mode_1,-1.217662259951e-158
1.078983050847e+02,mode_1,mode_2,4.473818699433e-159
1.078983050847e+02,mode_2,mode_1,7.867000017857e-159
1.078983050847e+02,mode_2,mode_2,-5.647466241408e-159
1.099152542373e+02,mode_1,mode_1,-7.303901037927e-165
1.099152542373e+02,mode_1,mode_2,2.714229008349e-165
1.099152542373e+02,mode_2,mode_1,4.755730958167e-165
1.099152542373e+02,mode_2,mode_2,-3.375453145138e-165
1.119322033898e+02,mode_1,mode_1,-3.351825324078e-171
1.119322033898e+02,mode_1,mode_2,1.259099450148e-171
1.119322033898e+02,mode_2,mode_1,2.198394824666e-171
1.119322033898e+02,mode_2,mode_2,-1.543641405734e-171
1.139491525424e+02,mode_1,mode_1,-1.176309282010e-177
1.139491525424e+02,mode_1,mode_2,4.463317082581e-178
1.139491525424e+02,mode_2,mode_1,7.769075254084e-178
1.139491525424e+02,mode_2,mode_2,-5.400059397040e-178
1.159661016949e+02,mode_1,mode_1,-3.159015315758e-184
1.159661016949e+02,mode_1,mode_2,1.210201114421e-184
1.159661016949e+02,mode_2,mode_1,2.100001552148e-184
1.159661016949e+02,mode_2,mode_2,-1.445599221458e-184
1.179830508475e+02,mode_1,mode_1,-6.489082707292e-191
1.179830508475e+02,mode_1,mode_2,2.508365415662e-191
1.179830508475e+02,mode_2,mode_1,4.340579645613e-191
1.179830508475e+02,mode_2,mode_2,-2.960715157161e-191
1.200000000000e+02,mode_1,mode_1,-1.019653114918e-197
1.200000000000e+02,mode_1,mode_2,3.974862873920e-198
1.200000000000e+02,mode_2,mode_1,6.861005023674e-198
1.200000000000e+02,mode_2,mode_2,-4.639442157185e-198
