omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,6.274905398943e-01
1.000000000000e+00,mode_1,mode_2,3.211264254903e-01
1.000000000000e+00,mode_2,mode_1,3.435660470525e-01
1.000000000000e+00,mode_2,mode_2,5.378800266394e-01
3.016949152542e+00,mode_1,mode_1,6.259570356454e-01
3.016949152542e+00,mode_1,mode_2,3.364769339031e-01
3.016949152542e+00,mode_2,mode_1,3.448562972189e-01
3.016949152542e+00,mode_2,mode_2,5.315226133027e-01
5.033898305085e+00,mode_1,mode_1,6.226489183643e-01
5.033898305085e+00,mode_1,mode_2,3.433994826610e-01
5.033898305085e+00,mode_2,mode_1,3.447487757830e-01
5.033898305085e+00,mode_2,mode_2,5.266944209126e-01
7.050847457627e+00,mode_1,mode_1,6.198027397120e-01
7.050847457627e+00,mode_1,mode_2,3.387608967771e-01
7.050847457627e+00,mode_2,mode_1,3.427192112774e-01
7.050847457627e+00,mode_2,mode_2,5.252813212677e-01
9.067796610169e+00,mode_1,mode_1,6.209506770089e-01
9.067796610169e+00,mode_1,mode_2,3.363867828993e-01
9.067796610169e+00,mode_2,mode_1,3.427407584191e-01
9.067796610169e+00,mode_2,mode_2,5.267989357824e-01
1.108474576271e+01,mode_1,mode_1,6.217077271508e-01
1.108474576271e+01,mode_1,mode_2,3.362784950449e-01
1.108474576271e+01,mode_2,mode_1,3.431301132129e-01
1.108474576271e+01,mode_2,mode_2,5.277234741623e-01
1.310169491525e+01,mode_1,mode_1,6.221087336313e-01
1.310169491525e+01,mode_1,mode_2,3.357738976886e-01
1.310169491525e+01,mode_2,mode_1,3.431798406496e-01
1.310169491525e+01,mode_2,mode_2,5.281987930743e-01
1.511864406780e+01,mode_1,mode_1,6.221981173075e-01
1.511864406780e+01,mode_1,mode_2,3.361436345041e-01
1.511864406780e+01,mode_2,mode_1,3.433051949665e-01
1.511864406780e+01,mode_2,mode_2,5.282494181839e-01
1.713559322034e+01,mode_1,mode_1,6.223137649778e-01
1.713559322034e+01,mode_1,mode_2,3.360760577494e-01
1.713559322034e+01,mode_2,mode_1,3.432640315292e-01
1.713559322034e+01,mode_2,mode_2,5.282749474076e-01
1.915254237288e+01,mode_1,mode_1,6.223740268900e-01
1.915254237288e+01,mode_1,mode_2,3.359674577535e-01
1.915254237288e+01,mode_2,mode_1,3.432885650691e-01
1.915254237288e+01,mode_2,mode_2,5.284512873526e-01
2.116949152542e+01,mode_1,mode_1,6.223886132138e-01
2.116949152542e+01,mode_1,mode_2,3.359207047946e-01
2.116949152542e+01,mode_2,mode_1,3.434673949039e-01
2.116949152542e+01,mode_2,mode_2,5.285289759756e-01
2.318644067797e+01,mode_1,mode_1,6.225045491344e-01
2.318644067797e+01,mode_1,mode_2,3.358140259183e-01
2.318644067797e+01,mode_2,mode_1,3.432711915466e-01
