omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,4.587042209088e-01
1.000000000000e+00,mode_1,mode_2,1.633881464443e-01
1.000000000000e+00,mode_2,mode_1,1.768073648313e-01
1.000000000000e+00,mode_2,mode_2,3.349442064063e-01
3.016949152542e+00,mode_1,mode_1,4.583003006992e-01
3.016949152542e+00,mode_1,mode_2,1.722298373545e-01
3.016949152542e+00,mode_2,mode_1,1.777128239909e-01
3.016949152542e+00,mode_2,mode_2,3.316830869740e-01
5.033898305085e+00,mode_1,mode_1,4.563844434595e-01
5.033898305085e+00,mode_1,mode_2,1.781286222688e-01
5.033898305085e+00,mode_2,mode_1,1.781772229386e-01
5.033898305085e+00,mode_2,mode_2,3.285878664117e-01
7.050847457627e+00,mode_1,mode_1,4.522352596478e-01
7.050847457627e+00,mode_1,mode_2,1.761541416926e-01
7.050847457627e+00,mode_2,mode_1,1.760144268776e-01
7.050847457627e+00,mode_2,mode_2,3.252010588017e-01
9.067796610169e+00,mode_1,mode_1,4.517329631351e-01
9.067796610169e+00,mode_1,mode_2,1.729584956880e-01
9.067796610169e+00,mode_2,mode_1,1.753025607594e-01
9.067796610169e+00,mode_2,mode_2,3.255837535895e-01
1.108474576271e+01,mode_1,mode_1,4.531306943683e-01
1.108474576271e+01,mode_1,mode_2,1.728668113295e-01
1.108474576271e+01,mode_2,mode_1,1.757445414885e-01
1.108474576271e+01,mode_2,mode_2,3.267162619645e-01
1.310169491525e+01,mode_1,mode_1,4.537552427756e-01
1.310169491525e+01,mode_1,mode_2,1.727779885196e-01
1.310169491525e+01,mode_2,mode_1,1.760297748627e-01
1.310169491525e+01,mode_2,mode_2,3.273818557311e-01
1.511864406780e+01,mode_1,mode_1,4.538844279359e-01
1.511864406780e+01,mode_1,mode_2,1.730021924065e-01
1.511864406780e+01,mode_2,mode_1,1.761383470252e-01
1.511864406780e+01,mode_2,mode_2,3.274513301860e-01
1.713559322034e+01,mode_1,mode_1,4.540697378997e-01
1.713559322034e+01,mode_1,mode_2,1.730185081306e-01
1.713559322034e+01,mode_2,mode_1,1.762250117492e-01
1.713559322034e+01,mode_2,mode_2,3.276326832757e-01
1.915254237288e+01,mode_1,mode_1,4.541066343584e-01
1.915254237288e+01,mode_1,mode_2,1.729407525949e-01
1.915254237288e+01,mode_2,mode_1,1.762805278513e-01
1.915254237288e+01,mode_2,mode_2,3.277139510834e-01
2.116949152542e+01,mode_1,mode_1,4.541335423400e-01
2.116949152542e+01,mode_1,mode_2,1.728944325324e-01
2.116949152542e+01,mode_2,mode_1,1.761901031292e-01
2.116949152542e+01,mode_2,mode_2,3.277712633230e-01
2.318644067797e+01,mode_1,mode_1,4.541835006184e-01
2.318644067797e+01,mode_1,mode_2,1.728765808554e-01
2.318644067797e+01,mode_2,mode_1,1.763482492635e-01
2.318644067797e+01,mode_2,mode_2,3.278239629627e-01
2.520338983051e+01,mode_1,mode_1,4.543315283505e-01
2.520338983051e+01,mode_1,mode_2,1.728774604978e-01
2.520338983051e+01,mode_2,mode_1,1.763332460095e-01
2.520338983051e+01,mode_2,mode_2,3.279402894232e-01
2.722033898305e+01,mode_1,mode_1,4.543494016702e-01
2.722033898305e+01,mode_1,mode_2,1.728703483552e-01
2.722033898305e+01,mode_2,mode_1,1.763477337087e-01
2.722033898305e+01,mode_2,mode_2,3.279657802274e-01
2.923728813559e+01,mode_1,mode_1,4.542057931084e-01
2.923728813559e+01,mode_1,mode_2,1.728460006609e-01
2.923728813559e+01,mode_2,mode_1,1.764455276074e-01
2.923728813559e+01,mode_2,mode_2,3.279061381906e-01
3.125423728814e+01,mode_1,mode_1,4.541715504469e-01
3.125423728814e+01,mode_1,mode_2,1.727441086675e-01
3.125423728814e+01,mode_2,mode_1,1.762987071216e-01
3.125423728814e+01,mode_2,mode_2,3.278242918857e-01
3.327118644068e+01,mode_1,mode_1,4.544452028565e-01
3.327118644068e+01,mode_1,mode_2,1.728539962218e-01
3.327118644068e+01,mode_2,mode_1,1.762010779559e-01
3.327118644068e+01,mode_2,mode_2,3.280659216965e-01
3.528813559322e+01,mode_1,mode_1,4.541876283899e-01
3.528813559322e+01,mode_1,mode_2,1.728065986008e-01
3.528813559322e+01,mode_2,mode_1,1.764700834988e-01
3.528813559322e+01,mode_2,mode_2,3.278340013699e-01
3.730508474576e+01,mode_1,mode_1,4.545061670266e-01
3.730508474576e+01,mode_1,mode_2,1.728445866181e-01
3.730508474576e+01,mode_2,mode_1,1.761892167191e-01
3.730508474576e+01,mode_2,mode_2,3.281741807257e-01
3.932203389831e+01,mode_1,mode_1,4.541801431017e-01
3.932203389831e+01,mode_1,mode_2,1.726863611410e-01
3.932203389831e+01,mode_2,mode_1,1.762698011036e-01
3.932203389831e+01,mode_2,mode_2,3.277526461111e-01
4.133898305085e+01,mode_1,mode_1,4.542053440475e-01
4.133898305085e+01,mode_1,mode_2,1.728865931311e-01
4.133898305085e+01,mode_2,mode_1,1.766075358999e-01
4.133898305085e+01,mode_2,mode_2,3.279728293611e-01
4.335593220339e+01,mode_1,mode_1,4.545012241211e-01
4.335593220339e+01,mode_1,mode_2,1.729281255785e-01
4.335593220339e+01,mode_2,mode_1,1.763664296327e-01
4.335593220339e+01,mode_2,mode_2,3.282930462845e-01
4.537288135593e+01,mode_1,mode_1,4.546451789491e-01
4.537288135593e+01,mode_1,mode_2,1.727170647388e-01
4.537288135593e+01,mode_2,mode_1,1.759555129776e-01
4.537288135593e+01,mode_2,mode_2,3.281657615211e-01
4.738983050847e+01,mode_1,mode_1,4.544950174559e-01
4.738983050847e+01,mode_1,mode_2,1.726165567265e-01
4.738983050847e+01,mode_2,mode_1,1.759498745927e-01
4.738983050847e+01,mode_2,mode_2,3.279239285843e-01
4.940677966102e+01,mode_1,mode_1,4.542228282023e-01
4.940677966102e+01,mode_1,mode_2,1.725987001002e-01
4.940677966102e+01,mode_2,mode_1,1.761251727791e-01
4.940677966102e+01,mode_2,mode_2,3.277058093064e-01
5.142372881356e+01,mode_1,mode_1,4.540764094288e-01
5.142372881356e+01,mode_1,mode_2,1.726018573596e-01
5.142372881356e+01,mode_2,mode_1,1.761894522858e-01
5.142372881356e+01,mode_2,mode_2,3.276181222997e-01
5.344067796610e+01,mode_1,mode_1,4.540484065363e-01
5.344067796610e+01,mode_1,mode_2,1.725803150747e-01
5.344067796610e+01,mode_2,mode_1,1.761713769337e-01
5.344067796610e+01,mode_2,mode_2,3.275817726139e-01
5.545762711864e+01,mode_1,mode_1,4.541370806370e-01
5.545762711864e+01,mode_1,mode_2,1.725286571621e-01
5.545762711864e+01,mode_2,mode_1,1.760731464509e-01
5.545762711864e+01,mode_2,mode_2,3.275995725516e-01
5.747457627119e+01,mode_1,mode_1,4.544310382100e-01
5.747457627119e+01,mode_1,mode_2,1.724705761328e-01
5.747457627119e+01,mode_2,mode_1,1.757929452349e-01
5.747457627119e+01,mode_2,mode_2,3.277601341343e-01
5.949152542373e+01,mode_1,mode_1,4.550718353611e-01
5.949152542373e+01,mode_1,mode_2,1.729195861505e-01
