omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,4.349515318874e-01
1.000000000000e+00,mode_1,mode_2,1.411983140629e-01
1.000000000000e+00,mode_2,mode_1,1.533287008249e-01
1.000000000000e+00,mode_2,mode_2,3.063627960671e-01
3.016949152542e+00,mode_1,mode_1,4.346704850684e-01
3.016949152542e+00,mode_1,mode_2,1.491272849195e-01
3.016949152542e+00,mode_2,mode_1,1.541838418151e-01
3.016949152542e+00,mode_2,mode_2,3.035296182705e-01
5.033898305085e+00,mode_1,mode_1,4.330053666945e-01
5.033898305085e+00,mode_1,mode_2,1.547483383956e-01
5.033898305085e+00,mode_2,mode_1,1.547342830708e-01
5.033898305085e+00,mode_2,mode_2,3.007715303289e-01
7.050847457627e+00,mode_1,mode_1,4.286786571459e-01
7.050847457627e+00,mode_1,mode_2,1.532612836453e-01
7.050847457627e+00,mode_2,mode_1,1.526385728316e-01
7.050847457627e+00,mode_2,mode_2,2.971766357496e-01
9.067796610169e+00,mode_1,mode_1,4.281851250962e-01
9.067796610169e+00,mode_1,mode_2,1.497493699764e-01
9.067796610169e+00,mode_2,mode_1,1.516279379433e-01
9.067796610169e+00,mode_2,mode_2,2.972716182027e-01
1.108474576271e+01,mode_1,mode_1,4.293811276483e-01
1.108474576271e+01,mode_1,mode_2,1.497354687491e-01
1.108474576271e+01,mode_2,mode_1,1.521767505864e-01
1.108474576271e+01,mode_2,mode_2,2.984577359138e-01
1.310169491525e+01,mode_1,mode_1,4.299539148904e-01
1.310169491525e+01,mode_1,mode_2,1.497455788327e-01
1.310169491525e+01,mode_2,mode_1,1.524543481312e-01
1.310169491525e+01,mode_2,mode_2,2.991237472493e-01
1.511864406780e+01,mode_1,mode_1,4.301761390001e-01
1.511864406780e+01,mode_1,mode_2,1.500146220543e-01
1.511864406780e+01,mode_2,mode_1,1.526291974211e-01
1.511864406780e+01,mode_2,mode_2,2.992560320116e-01
1.713559322034e+01,mode_1,mode_1,4.303419043062e-01
1.713559322034e+01,mode_1,mode_2,1.499773743552e-01
1.713559322034e+01,mode_2,mode_1,1.526284426343e-01
1.713559322034e+01,mode_2,mode_2,2.994159882093e-01
1.915254237288e+01,mode_1,mode_1,4.303956638779e-01
1.915254237288e+01,mode_1,mode_2,1.499628407283e-01
