omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,9.594070463610e-04
1.000000000000e+00,mode_1,mode_2,-6.148053031710e-03
1.000000000000e+00,mode_2,mode_1,-3.937374529277e-04
1.000000000000e+00,mode_2,mode_2,2.846632955220e-03
3.016949152542e+00,mode_1,mode_1,5.764406044288e-03
3.016949152542e+00,mode_1,mode_2,-1.885799308092e-02
3.016949152542e+00,mode_2,mode_1,-7.697081599121e-04
3.016949152542e+00,mode_2,mode_2,1.054614804836e-02
5.033898305085e+00,mode_1,mode_1,2.465597993488e-02
5.033898305085e+00,mode_1,mode_2,-2.068388075013e-02
5.033898305085e+00,mode_2,mode_1,4.675572948577e-03
5.033898305085e+00,mode_2,mode_2,2.625568135389e-02
7.050847457627e+00,mode_1,mode_1,3.723675238581e-02
7.050847457627e+00,mode_1,mode_2,1.005556140834e-02
7.050847457627e+00,mode_2,mode_1,1.900179300429e-02
7.050847457627e+00,mode_2,mode_2,3.411426261663e-02
9.067796610169e+00,mode_1,mode_1,1.860721303411e-02
9.067796610169e+00,mode_1,mode_2,1.465306852705e-02
9.067796610169e+00,mode_2,mode_1,1.147142726933e-02
9.067796610169e+00,mode_2,mode_2,1.578826859171e-02
1.108474576271e+01,mode_1,mode_1,2.176983898222e-03
1.108474576271e+01,mode_1,mode_2,2.403361274206e-03
1.108474576271e+01,mode_2,mode_1,1.948370072258e-03
1.108474576271e+01,mode_2,mode_2,2.302510338158e-03
1.310169491525e+01,mode_1,mode_1,1.299573912504e-05
1.310169491525e+01,mode_1,mode_2,3.365502906069e-05
1.310169491525e+01,mode_2,mode_1,1.156678804939e-05
1.310169491525e+01,mode_2,mode_2,5.595757140913e-06
1.511864406780e+01,mode_1,mode_1,-1.102662805692e-05
1.511864406780e+01,mode_1,mode_2,-5.967883413050e-06
1.511864406780e+01,mode_2,mode_1,-7.802548474190e-06
1.511864406780e+01,mode_2,mode_2,-9.202100395259e-06
1.713559322034e+01,mode_1,mode_1,-4.724062032678e-07
1.713559322034e+01,mode_1,mode_2,-2.562762947084e-07
1.713559322034e+01,mode_2,mode_1,-2.819069314988e-07
1.713559322034e+01,mode_2,mode_2,-3.907616435032e-07
1.915254237288e+01,mode_1,mode_1,1.997095162476e-09
1.915254237288e+01,mode_1,mode_2,6.320235084988e-09
1.915254237288e+01,mode_2,mode_1,8.494279932915e-09
1.915254237288e+01,mode_2,mode_2,3.324607601589e-09
2.116949152542e+01,mode_1,mode_1,-3.610003088087e-10
2.116949152542e+01,mode_1,mode_2,-3.603286248717e-10
2.116949152542e+01,mode_2,mode_1,-3.129183308338e-10
