omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,8.471392718222e-04
1.000000000000e+00,mode_1,mode_2,-5.359454464796e-03
1.000000000000e+00,mode_2,mode_1,-3.478609915265e-04
1.000000000000e+00,mode_2,mode_2,2.481534162654e-03
3.016949152542e+00,mode_1,mode_1,5.241625294038e-03
3.016949152542e+00,mode_1,mode_2,-1.676761146410e-02
3.016949152542e+00,mode_2,mode_1,-7.302753900965e-04
3.016949152542e+00,mode_2,mode_2,9.384678311605e-03
5.033898305085e+00,mode_1,mode_1,2.369058478583e-02
5.033898305085e+00,mode_1,mode_2,-1.932419646016e-02
5.033898305085e+00,mode_2,mode_1,4.181559800204e-03
5.033898305085e+00,mode_2,mode_2,2.465334977180e-02
7.050847457627e+00,mode_1,mode_1,3.929375891628e-02
7.050847457627e+00,mode_1,mode_2,8.987311581004e-03
7.050847457627e+00,mode_2,mode_1,1.934304947728e-02
7.050847457627e+00,mode_2,mode_2,3.578632750775e-02
9.067796610169e+00,mode_1,mode_1,2.162776805430e-02
9.067796610169e+00,mode_1,mode_2,1.728781804637e-02
9.067796610169e+00,mode_2,mode_1,1.378895774233e-02
9.067796610169e+00,mode_2,mode_2,1.883399662235e-02
1.108474576271e+01,mode_1,mode_1,3.109885876216e-03
1.108474576271e+01,mode_1,mode_2,3.240533158626e-03
1.108474576271e+01,mode_2,mode_1,2.627231872617e-03
1.108474576271e+01,mode_2,mode_2,3.177315425391e-03
1.310169491525e+01,mode_1,mode_1,-8.310105504916e-06
1.310169491525e+01,mode_1,mode_2,4.464094767804e-05
1.310169491525e+01,mode_2,mode_1,2.004692912713e-06
1.310169491525e+01,mode_2,mode_2,-5.232091469850e-06
1.511864406780e+01,mode_1,mode_1,-2.050252386906e-05
1.511864406780e+01,mode_1,mode_2,-1.108250167616e-05
1.511864406780e+01,mode_2,mode_1,-1.219093200375e-05
1.511864406780e+01,mode_2,mode_2,-1.665537624686e-05
1.713559322034e+01,mode_1,mode_1,-2.798186264520e-07
1.713559322034e+01,mode_1,mode_2,-6.754165701002e-08
1.713559322034e+01,mode_2,mode_1,1.131204909682e-07
1.713559322034e+01,mode_2,mode_2,-2.845244255010e-07
1.915254237288e+01,mode_1,mode_1,-7.724161754565e-08
1.915254237288e+01,mode_1,mode_2,-6.561833572684e-08
