omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,4.740367434414e+00
1.000000000000e+00,mode_1,mode_2,-1.553318415279e+00
1.000000000000e+00,mode_2,mode_1,-1.576697500691e+00
1.000000000000e+00,mode_2,mode_2,5.166646390321e-01
3.016949152542e+00,mode_1,mode_1,3.497019730621e+00
3.016949152542e+00,mode_1,mode_2,-1.153191838577e+00
3.016949152542e+00,mode_2,mode_1,-1.125050140634e+00
3.016949152542e+00,mode_2,mode_2,3.733515468533e-01
5.033898305085e+00,mode_1,mode_1,7.501046349904e-01
5.033898305085e+00,mode_1,mode_2,-3.267125745264e-01
5.033898305085e+00,mode_2,mode_1,-2.332459638837e-01
5.033898305085e+00,mode_2,mode_2,1.322775287926e-01
7.050847457627e+00,mode_1,mode_1,5.594251115089e+00
7.050847457627e+00,mode_1,mode_2,4.790099176466e+00
7.050847457627e+00,mode_2,mode_1,4.552535412764e+00
7.050847457627e+00,mode_2,mode_2,6.085143562690e+00
9.067796610169e+00,mode_1,mode_1,1.464991144004e+00
9.067796610169e+00,mode_1,mode_2,-1.106279679325e-01
9.067796610169e+00,mode_2,mode_1,-1.338941946244e-01
9.067796610169e+00,mode_2,mode_2,4.632885578454e-01
1.108474576271e+01,mode_1,mode_1,8.527078521542e-01
1.108474576271e+01,mode_1,mode_2,-2.420007607005e-01
1.108474576271e+01,mode_2,mode_1,-2.396472982903e-01
1.108474576271e+01,mode_2,mode_2,1.546994529737e-01
1.310169491525e+01,mode_1,mode_1,2.914220549721e-01
1.310169491525e+01,mode_1,mode_2,-7.624630158662e-02
1.310169491525e+01,mode_2,mode_1,-7.324850468858e-02
1.310169491525e+01,mode_2,mode_2,7.169790667552e-02
1.511864406780e+01,mode_1,mode_1,3.034770861771e-01
1.511864406780e+01,mode_1,mode_2,-8.091542020362e-02
1.511864406780e+01,mode_2,mode_1,-7.874633795754e-02
1.511864406780e+01,mode_2,mode_2,6.866669890546e-02
1.713559322034e+01,mode_1,mode_1,3.568234102926e-01
1.713559322034e+01,mode_1,mode_2,-1.409918933204e-01
1.713559322034e+01,mode_2,mode_1,-1.419003619188e-01
1.713559322034e+01,mode_2,mode_2,3.257456402815e-02
1.915254237288e+01,mode_1,mode_1,8.619436648713e-02
1.915254237288e+01,mode_1,mode_2,-1.230557700756e-02
1.915254237288e+01,mode_2,mode_1,-1.429701788583e-02
1.915254237288e+01,mode_2,mode_2,3.175141830529e-02
2.116949152542e+01,mode_1,mode_1,1.202207268825e-02
2.116949152542e+01,mode_1,mode_2,2.710652555554e-03
2.116949152542e+01,mode_2,mode_1,3.617724899824e-03
2.116949152542e+01,mode_2,mode_2,6.287755036469e-03
2.318644067797e+01,mode_1,mode_1,3.413683909486e-02
2.318644067797e+01,mode_1,mode_2,-5.409632968632e-03
