omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,4.837061360568e-01
1.000000000000e+00,mode_1,mode_2,1.867522559263e-01
1.000000000000e+00,mode_2,mode_1,2.015175991642e-01
1.000000000000e+00,mode_2,mode_2,3.650196664772e-01
3.016949152542e+00,mode_1,mode_1,4.831320743358e-01
3.016949152542e+00,mode_1,mode_2,1.965600009054e-01
3.016949152542e+00,mode_2,mode_1,2.024855328497e-01
3.016949152542e+00,mode_2,mode_2,3.613048623951e-01
5.033898305085e+00,mode_1,mode_1,4.808811109330e-01
5.033898305085e+00,mode_1,mode_2,2.027703679558e-01
5.033898305085e+00,mode_2,mode_1,2.028893160746e-01
5.033898305085e+00,mode_2,mode_2,3.578587259443e-01
7.050847457627e+00,mode_1,mode_1,4.769203265618e-01
7.050847457627e+00,mode_1,mode_2,2.002701201649e-01
7.050847457627e+00,mode_2,mode_1,2.006787213050e-01
7.050847457627e+00,mode_2,mode_2,3.547449345543e-01
9.067796610169e+00,mode_1,mode_1,4.769642222919e-01
9.067796610169e+00,mode_1,mode_2,1.972277759696e-01
9.067796610169e+00,mode_2,mode_1,2.001120090952e-01
9.067796610169e+00,mode_2,mode_2,3.554211083937e-01
1.108474576271e+01,mode_1,mode_1,4.780320904750e-01
1.108474576271e+01,mode_1,mode_2,1.972628562761e-01
1.108474576271e+01,mode_2,mode_1,2.006031359403e-01
1.108474576271e+01,mode_2,mode_2,3.565289186632e-01
1.310169491525e+01,mode_1,mode_1,4.787023703082e-01
1.310169491525e+01,mode_1,mode_2,1.969541774961e-01
1.310169491525e+01,mode_2,mode_1,2.007774751446e-01
1.310169491525e+01,mode_2,mode_2,3.570898407539e-01
1.511864406780e+01,mode_1,mode_1,4.787736365230e-01
1.511864406780e+01,mode_1,mode_2,1.972791443709e-01
1.511864406780e+01,mode_2,mode_1,2.008956382407e-01
1.511864406780e+01,mode_2,mode_2,3.572244888710e-01
1.713559322034e+01,mode_1,mode_1,4.789813099837e-01
1.713559322034e+01,mode_1,mode_2,1.971799350936e-01
1.713559322034e+01,mode_2,mode_1,2.009391814312e-01
1.713559322034e+01,mode_2,mode_2,3.572960990012e-01
1.915254237288e+01,mode_1,mode_1,4.790053132749e-01
1.915254237288e+01,mode_1,mode_2,1.971399095737e-01
1.915254237288e+01,mode_2,mode_1,2.009568093107e-01
1.915254237288e+01,mode_2,mode_2,3.574194831796e-01
2.116949152542e+01,mode_1,mode_1,4.790696485398e-01
2.116949152542e+01,mode_1,mode_2,1.971702489083e-01
2.116949152542e+01,mode_2,mode_1,2.010694165560e-01
2.116949152542e+01,mode_2,mode_2,3.575919229865e-01
2.318644067797e+01,mode_1,mode_1,4.791101025498e-01
2.318644067797e+01,mode_1,mode_2,1.970389260873e-01
2.318644067797e+01,mode_2,mode_1,2.009550916003e-01
2.318644067797e+01,mode_2,mode_2,3.575415791438e-01
2.520338983051e+01,mode_1,mode_1,4.791851000994e-01
2.520338983051e+01,mode_1,mode_2,1.969813692475e-01
2.520338983051e+01,mode_2,mode_1,2.010151486325e-01
2.520338983051e+01,mode_2,mode_2,3.574919079982e-01
2.722033898305e+01,mode_1,mode_1,4.791925758150e-01
2.722033898305e+01,mode_1,mode_2,1.969686186566e-01
2.722033898305e+01,mode_2,mode_1,2.010362126279e-01
2.722033898305e+01,mode_2,mode_2,3.574841846963e-01
2.923728813559e+01,mode_1,mode_1,4.791644741049e-01
2.923728813559e+01,mode_1,mode_2,1.969606722803e-01
2.923728813559e+01,mode_2,mode_1,2.009707589497e-01
2.923728813559e+01,mode_2,mode_2,3.575919411373e-01
3.125423728814e+01,mode_1,mode_1,4.793291956140e-01
3.125423728814e+01,mode_1,mode_2,1.970194938766e-01
3.125423728814e+01,mode_2,mode_1,2.009433994598e-01
3.125423728814e+01,mode_2,mode_2,3.578353190279e-01
3.327118644068e+01,mode_1,mode_1,4.791313710659e-01
3.327118644068e+01,mode_1,mode_2,1.970939032811e-01
3.327118644068e+01,mode_2,mode_1,2.012961113803e-01
3.327118644068e+01,mode_2,mode_2,3.576217008728e-01
3.528813559322e+01,mode_1,mode_1,4.793323982911e-01
3.528813559322e+01,mode_1,mode_2,1.969170622506e-01
3.528813559322e+01,mode_2,mode_1,2.008422070706e-01
3.528813559322e+01,mode_2,mode_2,3.576637224563e-01
3.730508474576e+01,mode_1,mode_1,4.791266047086e-01
3.730508474576e+01,mode_1,mode_2,1.970788350268e-01
3.730508474576e+01,mode_2,mode_1,2.013785026833e-01
3.730508474576e+01,mode_2,mode_2,3.576620248382e-01
3.932203389831e+01,mode_1,mode_1,4.795266068272e-01
3.932203389831e+01,mode_1,mode_2,1.969920566424e-01
3.932203389831e+01,mode_2,mode_1,2.008541543438e-01
3.932203389831e+01,mode_2,mode_2,3.579396589888e-01
4.133898305085e+01,mode_1,mode_1,4.791413655658e-01
4.133898305085e+01,mode_1,mode_2,1.968613250372e-01
4.133898305085e+01,mode_2,mode_1,2.009451797511e-01
4.133898305085e+01,mode_2,mode_2,3.574713106356e-01
4.335593220339e+01,mode_1,mode_1,4.789831449399e-01
4.335593220339e+01,mode_1,mode_2,1.969996723399e-01
4.335593220339e+01,mode_2,mode_1,2.013657805350e-01
4.335593220339e+01,mode_2,mode_2,3.574674804121e-01
4.537288135593e+01,mode_1,mode_1,4.792088508788e-01
4.537288135593e+01,mode_1,mode_2,1.971628731268e-01
4.537288135593e+01,mode_2,mode_1,2.014275018226e-01
4.537288135593e+01,mode_2,mode_2,3.578614494707e-01
4.738983050847e+01,mode_1,mode_1,4.794489101446e-01
4.738983050847e+01,mode_1,mode_2,1.971399255969e-01
4.738983050847e+01,mode_2,mode_1,2.011562030642e-01
4.738983050847e+01,mode_2,mode_2,3.580675121611e-01
4.940677966102e+01,mode_1,mode_1,4.796532346871e-01
4.940677966102e+01,mode_1,mode_2,1.970268289744e-01
4.940677966102e+01,mode_2,mode_1,2.008692277667e-01
4.940677966102e+01,mode_2,mode_2,3.581111909337e-01
5.142372881356e+01,mode_1,mode_1,4.797730584197e-01
5.142372881356e+01,mode_1,mode_2,1.969618127315e-01
5.142372881356e+01,mode_2,mode_1,2.007032543149e-01
5.142372881356e+01,mode_2,mode_2,3.581590471039e-01
5.344067796610e+01,mode_1,mode_1,4.798240689750e-01
5.344067796610e+01,mode_1,mode_2,1.969630975640e-01
5.344067796610e+01,mode_2,mode_1,2.006886957260e-01
5.344067796610e+01,mode_2,mode_2,3.581791960689e-01
5.545762711864e+01,mode_1,mode_1,4.798256393145e-01
5.545762711864e+01,mode_1,mode_2,1.970467401814e-01
