omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,7.651234007570e-01
1.000000000000e+00,mode_1,mode_2,4.496407285910e-01
1.000000000000e+00,mode_2,mode_1,4.794462425286e-01
1.000000000000e+00,mode_2,mode_2,7.032620243874e-01
3.016949152542e+00,mode_1,mode_1,7.626725407117e-01
3.016949152542e+00,mode_1,mode_2,4.701752374347e-01
3.016949152542e+00,mode_2,mode_1,4.810215748612e-01
3.016949152542e+00,mode_2,mode_2,6.944035529626e-01
5.033898305085e+00,mode_1,mode_1,7.587984234227e-01
5.033898305085e+00,mode_1,mode_2,4.769283284398e-01
5.033898305085e+00,mode_2,mode_1,4.804667207845e-01
5.033898305085e+00,mode_2,mode_2,6.888881357101e-01
7.050847457627e+00,mode_1,mode_1,7.569826493202e-01
7.050847457627e+00,mode_1,mode_2,4.709933191473e-01
7.050847457627e+00,mode_2,mode_1,4.788014172627e-01
7.050847457627e+00,mode_2,mode_2,6.889387750825e-01
9.067796610169e+00,mode_1,mode_1,7.583834060642e-01
9.067796610169e+00,mode_1,mode_2,4.688592388550e-01
9.067796610169e+00,mode_2,mode_1,4.790322298834e-01
9.067796610169e+00,mode_2,mode_2,6.907203226926e-01
1.108474576271e+01,mode_1,mode_1,7.590156821098e-01
1.108474576271e+01,mode_1,mode_2,4.685931027652e-01
1.108474576271e+01,mode_2,mode_1,4.793127806815e-01
1.108474576271e+01,mode_2,mode_2,6.915206848120e-01
1.310169491525e+01,mode_1,mode_1,7.593707280012e-01
1.310169491525e+01,mode_1,mode_2,4.679662780762e-01
1.310169491525e+01,mode_2,mode_1,4.792961604132e-01
1.310169491525e+01,mode_2,mode_2,6.920088187985e-01
1.511864406780e+01,mode_1,mode_1,7.593942721485e-01
1.511864406780e+01,mode_1,mode_2,4.684045518346e-01
1.511864406780e+01,mode_2,mode_1,4.794490048837e-01
1.511864406780e+01,mode_2,mode_2,6.919657695303e-01
1.713559322034e+01,mode_1,mode_1,7.595422104287e-01
1.713559322034e+01,mode_1,mode_2,4.683563744036e-01
1.713559322034e+01,mode_2,mode_1,4.793589965342e-01
1.713559322034e+01,mode_2,mode_2,6.920333534724e-01
1.915254237288e+01,mode_1,mode_1,7.595721274175e-01
1.915254237288e+01,mode_1,mode_2,4.682376283592e-01
1.915254237288e+01,mode_2,mode_1,4.794197022470e-01
1.915254237288e+01,mode_2,mode_2,6.921587416021e-01
2.116949152542e+01,mode_1,mode_1,7.594846196824e-01
2.116949152542e+01,mode_1,mode_2,4.681107208836e-01
2.116949152542e+01,mode_2,mode_1,4.795939867137e-01
2.116949152542e+01,mode_2,mode_2,6.922050432026e-01
2.318644067797e+01,mode_1,mode_1,7.596349549480e-01
2.318644067797e+01,mode_1,mode_2,4.680863458524e-01
2.318644067797e+01,mode_2,mode_1,4.794640058279e-01
2.318644067797e+01,mode_2,mode_2,6.923039035187e-01
2.520338983051e+01,mode_1,mode_1,7.597974396502e-01
2.520338983051e+01,mode_1,mode_2,4.679811601987e-01
2.520338983051e+01,mode_2,mode_1,4.792841979935e-01
2.520338983051e+01,mode_2,mode_2,6.922584289347e-01
2.722033898305e+01,mode_1,mode_1,7.598368951926e-01
2.722033898305e+01,mode_1,mode_2,4.679419762390e-01
2.722033898305e+01,mode_2,mode_1,4.792531887236e-01
2.722033898305e+01,mode_2,mode_2,6.922592097073e-01
2.923728813559e+01,mode_1,mode_1,7.598179691646e-01
2.923728813559e+01,mode_1,mode_2,4.678878088484e-01
2.923728813559e+01,mode_2,mode_1,4.793423171126e-01
2.923728813559e+01,mode_2,mode_2,6.925115558739e-01
3.125423728814e+01,mode_1,mode_1,7.597055282942e-01
3.125423728814e+01,mode_1,mode_2,4.678898741907e-01
3.125423728814e+01,mode_2,mode_1,4.796203404878e-01
3.125423728814e+01,mode_2,mode_2,6.925544130731e-01
3.327118644068e+01,mode_1,mode_1,7.593381081915e-01
3.327118644068e+01,mode_1,mode_2,4.680120733756e-01
3.327118644068e+01,mode_2,mode_1,4.795506230677e-01
