omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,3.034481786030e-01
1.000000000000e+00,mode_1,mode_2,1.869141476277e-02
1.000000000000e+00,mode_2,mode_1,2.346708013826e-02
1.000000000000e+00,mode_2,mode_2,1.480655981319e-01
3.016949152542e+00,mode_1,mode_1,3.038546610320e-01
3.016949152542e+00,mode_1,mode_2,2.156923900572e-02
3.016949152542e+00,mode_2,mode_1,2.392159203796e-02
3.016949152542e+00,mode_2,mode_2,1.474399587404e-01
5.033898305085e+00,mode_1,mode_1,3.038719086899e-01
5.033898305085e+00,mode_1,mode_2,2.459351760921e-02
5.033898305085e+00,mode_2,mode_1,2.479532244892e-02
5.033898305085e+00,mode_2,mode_2,1.470285762116e-01
7.050847457627e+00,mode_1,mode_1,3.004636405090e-01
7.050847457627e+00,mode_1,mode_2,2.558407237950e-02
7.050847457627e+00,mode_2,mode_1,2.409781409087e-02
7.050847457627e+00,mode_2,mode_2,1.442282572357e-01
9.067796610169e+00,mode_1,mode_1,2.968714360754e-01
9.067796610169e+00,mode_1,mode_2,2.228949707910e-02
9.067796610169e+00,mode_2,mode_1,2.156285549447e-02
9.067796610169e+00,mode_2,mode_2,1.412423275585e-01
1.108474576271e+01,mode_1,mode_1,2.971715340368e-01
1.108474576271e+01,mode_1,mode_2,2.097357721608e-02
1.108474576271e+01,mode_2,mode_1,2.117998628776e-02
1.108474576271e+01,mode_2,mode_2,1.413858287871e-01
1.310169491525e+01,mode_1,mode_1,2.984842956246e-01
1.310169491525e+01,mode_1,mode_2,2.143969861860e-02
1.310169491525e+01,mode_2,mode_1,2.185042747237e-02
1.310169491525e+01,mode_2,mode_2,1.425711904250e-01
1.511864406780e+01,mode_1,mode_1,2.989725078552e-01
1.511864406780e+01,mode_1,mode_2,2.184642481388e-02
1.511864406780e+01,mode_2,mode_1,2.219073704559e-02
1.511864406780e+01,mode_2,mode_2,1.430283850391e-01
1.713559322034e+01,mode_1,mode_1,2.992673496802e-01
1.713559322034e+01,mode_1,mode_2,2.193270806129e-02
1.713559322034e+01,mode_2,mode_1,2.230445685664e-02
1.713559322034e+01,mode_2,mode_2,1.432595438881e-01
1.915254237288e+01,mode_1,mode_1,2.993469491717e-01
