omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,2.387431058867e-01
1.000000000000e+00,mode_1,mode_2,-4.096937683388e-02
1.000000000000e+00,mode_2,mode_1,-3.998468554688e-02
1.000000000000e+00,mode_2,mode_2,7.032545438673e-02
3.016949152542e+00,mode_1,mode_1,2.391593166481e-01
3.016949152542e+00,mode_1,mode_2,-4.039916529313e-02
3.016949152542e+00,mode_2,mode_1,-3.986857135894e-02
3.016949152542e+00,mode_2,mode_2,7.039303094170e-02
5.033898305085e+00,mode_1,mode_1,2.397316486313e-01
5.033898305085e+00,mode_1,mode_2,-3.952755993185e-02
5.033898305085e+00,mode_2,mode_1,-3.945638951270e-02
5.033898305085e+00,mode_2,mode_2,7.073174176249e-02
7.050847457627e+00,mode_1,mode_1,2.392810373719e-01
7.050847457627e+00,mode_1,mode_2,-3.876338857769e-02
7.050847457627e+00,mode_2,mode_1,-3.905424046090e-02
7.050847457627e+00,mode_2,mode_2,7.060990319555e-02
9.067796610169e+00,mode_1,mode_1,2.374768850722e-01
9.067796610169e+00,mode_1,mode_2,-3.896815628397e-02
9.067796610169e+00,mode_2,mode_1,-3.943674233970e-02
9.067796610169e+00,mode_2,mode_2,6.950367944850e-02
1.108474576271e+01,mode_1,mode_1,2.347591455048e-01
1.108474576271e+01,mode_1,mode_2,-4.032612950756e-02
1.108474576271e+01,mode_2,mode_1,-4.098861775833e-02
1.108474576271e+01,mode_2,mode_2,6.711187606240e-02
1.310169491525e+01,mode_1,mode_1,2.328861480517e-01
1.310169491525e+01,mode_1,mode_2,-4.260835163571e-02
1.310169491525e+01,mode_2,mode_1,-4.277263857914e-02
1.310169491525e+01,mode_2,mode_2,6.504075009002e-02
1.511864406780e+01,mode_1,mode_1,2.344639539746e-01
1.511864406780e+01,mode_1,mode_2,-4.163107340299e-02
1.511864406780e+01,mode_2,mode_1,-4.173144591526e-02
1.511864406780e+01,mode_2,mode_2,6.649493685324e-02
1.713559322034e+01,mode_1,mode_1,2.354231316048e-01
1.713559322034e+01,mode_1,mode_2,-4.112914791843e-02
1.713559322034e+01,mode_2,mode_1,-4.126032613949e-02
1.713559322034e+01,mode_2,mode_2,6.729920552607e-02
1.915254237288e+01,mode_1,mode_1,2.355876570277e-01
1.915254237288e+01,mode_1,mode_2,-4.100622897479e-02
1.915254237288e+01,mode_2,mode_1,-4.113753849773e-02
1.915254237288e+01,mode_2,mode_2,6.749175971509e-02
2.116949152542e+01,mode_1,mode_1,2.357840977459e-01
2.116949152542e+01,mode_1,mode_2,-4.093489723932e-02
2.116949152542e+01,mode_2,mode_1,-4.105311944944e-02
2.116949152542e+01,mode_2,mode_2,6.764444679466e-02
2.318644067797e+01,mode_1,mode_1,2.358534004420e-01
2.318644067797e+01,mode_1,mode_2,-4.085975649447e-02
2.318644067797e+01,mode_2,mode_1,-4.099822459613e-02
2.318644067797e+01,mode_2,mode_2,6.773132460136e-02
2.520338983051e+01,mode_1,mode_1,2.360319219087e-01
2.520338983051e+01,mode_1,mode_2,-4.088166097690e-02
2.520338983051e+01,mode_2,mode_1,-4.100302758230e-02
2.520338983051e+01,mode_2,mode_2,6.780107051898e-02
2.722033898305e+01,mode_1,mode_1,2.359959000534e-01
2.722033898305e+01,mode_1,mode_2,-4.083085348774e-02
2.722033898305e+01,mode_2,mode_1,-4.096112119817e-02
2.722033898305e+01,mode_2,mode_2,6.783171090302e-02
2.923728813559e+01,mode_1,mode_1,2.358944049039e-01
2.923728813559e+01,mode_1,mode_2,-4.079636373232e-02
2.923728813559e+01,mode_2,mode_1,-4.090457274307e-02
2.923728813559e+01,mode_2,mode_2,6.783054626216e-02
3.125423728814e+01,mode_1,mode_1,2.359955563413e-01
3.125423728814e+01,mode_1,mode_2,-4.079411841101e-02
3.125423728814e+01,mode_2,mode_1,-4.085572494125e-02
3.125423728814e+01,mode_2,mode_2,6.787910715062e-02
3.327118644068e+01,mode_1,mode_1,2.361075470249e-01
3.327118644068e+01,mode_1,mode_2,-4.080686682571e-02
3.327118644068e+01,mode_2,mode_1,-4.088825237009e-02
3.327118644068e+01,mode_2,mode_2,6.793520391439e-02
3.528813559322e+01,mode_1,mode_1,2.361104753359e-01
3.528813559322e+01,mode_1,mode_2,-4.078844858734e-02
3.528813559322e+01,mode_2,mode_1,-4.088013198471e-02
3.528813559322e+01,mode_2,mode_2,6.795917342421e-02
3.730508474576e+01,mode_1,mode_1,2.361346218675e-01
3.730508474576e+01,mode_1,mode_2,-4.078529372880e-02
3.730508474576e+01,mode_2,mode_1,-4.086613795968e-02
3.730508474576e+01,mode_2,mode_2,6.797053268141e-02
3.932203389831e+01,mode_1,mode_1,2.361734583036e-01
3.932203389831e+01,mode_1,mode_2,-4.078243568973e-02
3.932203389831e+01,mode_2,mode_1,-4.086372460282e-02
3.932203389831e+01,mode_2,mode_2,6.799016218019e-02
4.133898305085e+01,mode_1,mode_1,2.361561547058e-01
4.133898305085e+01,mode_1,mode_2,-4.078521186811e-02
4.133898305085e+01,mode_2,mode_1,-4.085694451295e-02
4.133898305085e+01,mode_2,mode_2,6.798533904809e-02
4.335593220339e+01,mode_1,mode_1,2.361664342228e-01
4.335593220339e+01,mode_1,mode_2,-4.077551807872e-02
4.335593220339e+01,mode_2,mode_1,-4.084427342533e-02
4.335593220339e+01,mode_2,mode_2,6.799817541918e-02
4.537288135593e+01,mode_1,mode_1,2.361872211174e-01
4.537288135593e+01,mode_1,mode_2,-4.076806193643e-02
4.537288135593e+01,mode_2,mode_1,-4.083426705146e-02
4.537288135593e+01,mode_2,mode_2,6.800968925507e-02
4.738983050847e+01,mode_1,mode_1,2.362133106389e-01
4.738983050847e+01,mode_1,mode_2,-4.076649590675e-02
4.738983050847e+01,mode_2,mode_1,-4.083350652572e-02
4.738983050847e+01,mode_2,mode_2,6.802528024811e-02
4.940677966102e+01,mode_1,mode_1,2.362371748542e-01
4.940677966102e+01,mode_1,mode_2,-4.077232554427e-02
4.940677966102e+01,mode_2,mode_1,-4.084217293114e-02
4.940677966102e+01,mode_2,mode_2,6.803317927208e-02
5.142372881356e+01,mode_1,mode_1,2.362507403952e-01
5.142372881356e+01,mode_1,mode_2,-4.077702658065e-02
5.142372881356e+01,mode_2,mode_1,-4.084753085464e-02
5.142372881356e+01,mode_2,mode_2,6.803878331640e-02
5.344067796610e+01,mode_1,mode_1,2.362586674191e-01
5.344067796610e+01,mode_1,mode_2,-4.077862591638e-02
5.344067796610e+01,mode_2,mode_1,-4.084846138466e-02
5.344067796610e+01,mode_2,mode_2,6.804227171779e-02
5.545762711864e+01,mode_1,mode_1,2.362584906695e-01
5.545762711864e+01,mode_1,mode_2,-4.078054214200e-02
5.545762711864e+01,mode_2,mode_1,-4.084549347331e-02
5.545762711864e+01,mode_2,mode_2,6.804183129530e-02
5.747457627119e+01,mode_1,mode_1,2.362550091944e-01
5.747457627119e+01,mode_1,mode_2,-4.077464902044e-02
5.747457627119e+01,mode_2,mode_1,-4.082804865426e-02
5.747457627119e+01,mode_2,mode_2,6.803888148673e-02
5.949152542373e+01,mode_1,mode_1,2.362267780727e-01
5.949152542373e+01,mode_1,mode_2,-4.077740844793e-02
5.949152542373e+01,mode_2,mode_1,-4.083439301273e-02
5.949152542373e+01,mode_2,mode_2,6.802903330790e-02
6.150847457627e+01,mode_1,mode_1,2.361977850517e-01
6.150847457627e+01,mode_1,mode_2,-4.077991928126e-02
6.150847457627e+01,mode_2,mode_1,-4.084071814673e-02
6.150847457627e+01,mode_2,mode_2,6.801788470987e-02
6.352542372881e+01,mode_1,mode_1,2.361825605171e-01
6.352542372881e+01,mode_1,mode_2,-4.079779056727e-02
6.352542372881e+01,mode_2,mode_1,-4.083988221067e-02
6.352542372881e+01,mode_2,mode_2,6.799603539237e-02
6.554237288136e+01,mode_1,mode_1,2.361813137645e-01
6.554237288136e+01,mode_1,mode_2,-4.080736819744e-02
6.554237288136e+01,mode_2,mode_1,-4.086889560197e-02
6.554237288136e+01,mode_2,mode_2,6.799968936604e-02
6.755932203390e+01,mode_1,mode_1,2.362539887711e-01
6.755932203390e+01,mode_1,mode_2,-4.080683402642e-02
6.755932203390e+01,mode_2,mode_1,-4.089829391796e-02
6.755932203390e+01,mode_2,mode_2,6.803009736289e-02
6.957627118644e+01,mode_1,mode_1,2.362743277736e-01
6.957627118644e+01,mode_1,mode_2,-4.078160502472e-02
6.957627118644e+01,mode_2,mode_1,-4.084272880507e-02
6.957627118644e+01,mode_2,mode_2,6.804121684807e-02
7.159322033898e+01,mode_1,mode_1,2.361864576450e-01
7.159322033898e+01,mode_1,mode_2,-4.077223840553e-02
7.159322033898e+01,mode_2,mode_1,-4.084315322647e-02
7.159322033898e+01,mode_2,mode_2,6.801996742053e-02
7.361016949153e+01,mode_1,mode_1,2.361912747517e-01
7.361016949153e+01,mode_1,mode_2,-4.079014236245e-02
7.361016949153e+01,mode_2,mode_1,-4.085327721601e-02
7.361016949153e+01,mode_2,mode_2,6.801401656014e-02
7.562711864407e+01,mode_1,mode_1,2.362924929766e-01
7.562711864407e+01,mode_1,mode_2,-4.081369012321e-02
7.562711864407e+01,mode_2,mode_1,-4.092077666900e-02
7.562711864407e+01,mode_2,mode_2,6.803796028989e-02
7.764406779661e+01,mode_1,mode_1,2.362295644311e-01
7.764406779661e+01,mode_1,mode_2,-4.076538020818e-02
7.764406779661e+01,mode_2,mode_1,-4.081660307425e-02
7.764406779661e+01,mode_2,mode_2,6.802192398079e-02
7.966101694915e+01,mode_1,mode_1,2.361753885764e-01
7.966101694915e+01,mode_1,mode_2,-4.077309976943e-02
7.966101694915e+01,mode_2,mode_1,-4.084373863379e-02
7.966101694915e+01,mode_2,mode_2,6.800674043142e-02
8.167796610169e+01,mode_1,mode_1,2.362911421621e-01
8.167796610169e+01,mode_1,mode_2,-4.079986769233e-02
8.167796610169e+01,mode_2,mode_1,-4.093762254459e-02
8.167796610169e+01,mode_2,mode_2,6.804344157168e-02
8.369491525424e+01,mode_1,mode_1,2.361958044317e-01
8.369491525424e+01,mode_1,mode_2,-4.076493577817e-02
8.369491525424e+01,mode_2,mode_1,-4.082302911966e-02
8.369491525424e+01,mode_2,mode_2,6.801042784175e-02
8.571186440678e+01,mode_1,mode_1,2.361761172493e-01
8.571186440678e+01,mode_1,mode_2,-4.079059702284e-02
8.571186440678e+01,mode_2,mode_1,-4.086945366928e-02
8.571186440678e+01,mode_2,mode_2,6.799741254786e-02
8.772881355932e+01,mode_1,mode_1,2.363031061515e-01
8.772881355932e+01,mode_1,mode_2,-4.076726122785e-02
8.772881355932e+01,mode_2,mode_1,-4.084839462003e-02
8.772881355932e+01,mode_2,mode_2,6.803942884068e-02
8.974576271186e+01,mode_1,mode_1,2.361447104395e-01
8.974576271186e+01,mode_1,mode_2,-4.076594963066e-02
8.974576271186e+01,mode_2,mode_1,-4.082399654521e-02
8.974576271186e+01,mode_2,mode_2,6.797826912219e-02
9.176271186441e+01,mode_1,mode_1,2.363213515077e-01
9.176271186441e+01,mode_1,mode_2,-4.077232494814e-02
9.176271186441e+01,mode_2,mode_1,-4.090605951318e-02
9.176271186441e+01,mode_2,mode_2,6.807536949228e-02
9.377966101695e+01,mode_1,mode_1,2.361717880053e-01
9.377966101695e+01,mode_1,mode_2,-4.072537690922e-02
9.377966101695e+01,mode_2,mode_1,-4.081138769771e-02
9.377966101695e+01,mode_2,mode_2,6.802269020081e-02
