omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,2.038147921880e-04
1.000000000000e+00,mode_1,mode_2,-1.312937765184e-03
1.000000000000e+00,mode_2,mode_1,-8.376860951072e-05
1.000000000000e+00,mode_2,mode_2,6.082324163887e-04
3.016949152542e+00,mode_1,mode_1,1.808463047495e-03
3.016949152542e+00,mode_1,mode_2,-4.738705665134e-03
3.016949152542e+00,mode_2,mode_1,-3.390738503191e-04
3.016949152542e+00,mode_2,mode_2,2.666257978939e-03
5.033898305085e+00,mode_1,mode_1,1.198058343609e-02
5.033898305085e+00,mode_1,mode_2,-7.438767105066e-03
5.033898305085e+00,mode_2,mode_1,5.510106556283e-04
5.033898305085e+00,mode_2,mode_2,9.728036638848e-03
7.050847457627e+00,mode_1,mode_1,3.334550821992e-02
7.050847457627e+00,mode_1,mode_2,2.362077306558e-03
7.050847457627e+00,mode_2,mode_1,1.075219120528e-02
7.050847457627e+00,mode_2,mode_2,2.653134985796e-02
9.067796610169e+00,mode_1,mode_1,4.843510370403e-02
9.067796610169e+00,mode_1,mode_2,2.206490987942e-02
9.067796610169e+00,mode_2,mode_1,2.642808260718e-02
9.067796610169e+00,mode_2,mode_2,4.269169200556e-02
1.108474576271e+01,mode_1,mode_1,3.264622753063e-02
1.108474576271e+01,mode_1,mode_2,2.684264685334e-02
1.108474576271e+01,mode_2,mode_1,2.309040151141e-02
1.108474576271e+01,mode_2,mode_2,3.132812476339e-02
1.310169491525e+01,mode_1,mode_1,2.719351552003e-03
1.310169491525e+01,mode_1,mode_2,4.198501791164e-03
1.310169491525e+01,mode_2,mode_1,2.609134935881e-03
1.310169491525e+01,mode_2,mode_2,3.186445045490e-03
1.511864406780e+01,mode_1,mode_1,-1.363171869520e-03
1.511864406780e+01,mode_1,mode_2,-9.634966473246e-04
1.511864406780e+01,mode_2,mode_1,-9.631329616736e-04
1.511864406780e+01,mode_2,mode_2,-1.337919107375e-03
1.713559322034e+01,mode_1,mode_1,-2.413650967831e-04
1.713559322034e+01,mode_1,mode_2,1.964877849294e-05
1.713559322034e+01,mode_2,mode_1,3.389250446604e-05
1.713559322034e+01,mode_2,mode_2,-1.099184104692e-04
1.915254237288e+01,mode_1,mode_1,-3.943330774218e-05
1.915254237288e+01,mode_1,mode_2,-2.966416612924e-06
1.915254237288e+01,mode_2,mode_1,-1.894359713550e-06
1.915254237288e+01,mode_2,mode_2,-2.463665960478e-05
2.116949152542e+01,mode_1,mode_1,-1.266792706084e-05
2.116949152542e+01,mode_1,mode_2,-5.431515500973e-06
2.116949152542e+01,mode_2,mode_1,-3.219022139132e-06
2.116949152542e+01,mode_2,mode_2,-9.538404981629e-06
2.318644067797e+01,mode_1,mode_1,-5.891643978715e-07
2.318644067797e+01,mode_1,mode_2,-4.126242825060e-08
2.318644067797e+01,mode_2,mode_1,1.889375736667e-07
2.318644067797e+01,mode_2,mode_2,-3.313611429007e-07
2.520338983051e+01,mode_1,mode_1,-4.925077360124e-07
2.520338983051e+01,mode_1,mode_2,-1.014177349316e-07
2.520338983051e+01,mode_2,mode_1,-2.543663591771e-07
2.520338983051e+01,mode_2,mode_2,-2.042253615956e-07
2.722033898305e+01,mode_1,mode_1,2.302320753008e-09
2.722033898305e+01,mode_1,mode_2,3.777433288983e-08
2.722033898305e+01,mode_2,mode_1,3.581975885924e-08
2.722033898305e+01,mode_2,mode_2,3.101548014623e-08
2.923728813559e+01,mode_1,mode_1,-3.003871675308e-09
2.923728813559e+01,mode_1,mode_2,-3.316998652007e-09
2.923728813559e+01,mode_2,mode_1,-2.130590675067e-09
2.923728813559e+01,mode_2,mode_2,-4.450495947086e-09
3.125423728814e+01,mode_1,mode_1,-1.702572795671e-10
3.125423728814e+01,mode_1,mode_2,-2.108485895483e-10
3.125423728814e+01,mode_2,mode_1,-2.159125525337e-10
3.125423728814e+01,mode_2,mode_2,-2.603833969166e-10
3.327118644068e+01,mode_1,mode_1,-1.535261152251e-11
3.327118644068e+01,mode_1,mode_2,-2.863778110201e-11
3.327118644068e+01,mode_2,mode_1,-1.858292759670e-11
3.327118644068e+01,mode_2,mode_2,-3.640544166977e-11
3.528813559322e+01,mode_1,mode_1,1.641820194423e-12
3.528813559322e+01,mode_1,mode_2,-7.645046335995e-13
3.528813559322e+01,mode_2,mode_1,-3.961673657396e-13
3.528813559322e+01,mode_2,mode_2,-4.471548345492e-13
3.730508474576e+01,mode_1,mode_1,2.722891744349e-14
3.730508474576e+01,mode_1,mode_2,-9.586794698032e-14
3.730508474576e+01,mode_2,mode_1,-4.464948543160e-14
3.730508474576e+01,mode_2,mode_2,-1.126751734735e-13
3.932203389831e+01,mode_1,mode_1,3.328885253050e-17
3.932203389831e+01,mode_1,mode_2,8.799746330305e-17
3.932203389831e+01,mode_2,mode_1,2.270834404104e-16
3.932203389831e+01,mode_2,mode_2,-1.840032480825e-17
4.133898305085e+01,mode_1,mode_1,-8.465057871676e-18
4.133898305085e+01,mode_1,mode_2,-1.012991431254e-18
4.133898305085e+01,mode_2,mode_1,1.248996482057e-17
4.133898305085e+01,mode_2,mode_2,-1.551097640513e-17
4.335593220339e+01,mode_1,mode_1,-4.746631008603e-19
4.335593220339e+01,mode_1,mode_2,-6.705436414839e-20
4.335593220339e+01,mode_2,mode_1,4.448471798064e-19
4.335593220339e+01,mode_2,mode_2,-6.850691913892e-19
4.537288135593e+01,mode_1,mode_1,-2.856149638410e-20
4.537288135593e+01,mode_1,mode_2,-1.598880221439e-21
4.537288135593e+01,mode_2,mode_1,2.022161393387e-20
4.537288135593e+01,mode_2,mode_2,-3.167554162748e-20
4.738983050847e+01,mode_1,mode_1,1.268386878699e-21
4.738983050847e+01,mode_1,mode_2,4.154545279190e-22
4.738983050847e+01,mode_2,mode_1,-2.618762154553e-22
4.738983050847e+01,mode_2,mode_2,1.462224097101e-21
4.940677966102e+01,mode_1,mode_1,-4.616246177715e-23
