omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,2.268032974926e-01
1.000000000000e+00,mode_1,mode_2,-5.169864633327e-02
1.000000000000e+00,mode_2,mode_1,-5.135706462815e-02
1.000000000000e+00,mode_2,mode_2,5.622786160152e-02
3.016949152542e+00,mode_1,mode_1,2.270828747559e-01
3.016949152542e+00,mode_1,mode_2,-5.150047591283e-02
3.016949152542e+00,mode_2,mode_1,-5.132925851061e-02
3.016949152542e+00,mode_2,mode_2,5.630265997085e-02
5.033898305085e+00,mode_1,mode_1,2.274677225674e-01
5.033898305085e+00,mode_1,mode_2,-5.113755445725e-02
5.033898305085e+00,mode_2,mode_1,-5.115211585306e-02
5.033898305085e+00,mode_2,mode_2,5.652524899873e-02
7.050847457627e+00,mode_1,mode_1,2.274791402738e-01
7.050847457627e+00,mode_1,mode_2,-5.073851544271e-02
7.050847457627e+00,mode_2,mode_1,-5.090672292841e-02
7.050847457627e+00,mode_2,mode_2,5.662151011463e-02
9.067796610169e+00,mode_1,mode_1,2.270788205845e-01
9.067796610169e+00,mode_1,mode_2,-5.067165698426e-02
9.067796610169e+00,mode_2,mode_1,-5.088544408139e-02
9.067796610169e+00,mode_2,mode_2,5.645015337532e-02
1.108474576271e+01,mode_1,mode_1,2.262118968383e-01
1.108474576271e+01,mode_1,mode_2,-5.087038927687e-02
1.108474576271e+01,mode_2,mode_1,-5.109257676992e-02
1.108474576271e+01,mode_2,mode_2,5.591805948270e-02
1.310169491525e+01,mode_1,mode_1,2.247867167192e-01
1.310169491525e+01,mode_1,mode_2,-5.153185934130e-02
1.310169491525e+01,mode_2,mode_1,-5.176031834784e-02
1.310169491525e+01,mode_2,mode_2,5.479576427503e-02
1.511864406780e+01,mode_1,mode_1,2.222675135454e-01
1.511864406780e+01,mode_1,mode_2,-5.300456647850e-02
1.511864406780e+01,mode_2,mode_1,-5.332326784988e-02
1.511864406780e+01,mode_2,mode_2,5.249875509851e-02
1.713559322034e+01,mode_1,mode_1,2.229082190314e-01
1.713559322034e+01,mode_1,mode_2,-5.284069374235e-02
1.713559322034e+01,mode_2,mode_1,-5.287754381797e-02
1.713559322034e+01,mode_2,mode_2,5.295889407358e-02
1.915254237288e+01,mode_1,mode_1,2.240750198336e-01
1.915254237288e+01,mode_1,mode_2,-5.213332580022e-02
1.915254237288e+01,mode_2,mode_1,-5.227771185152e-02
1.915254237288e+01,mode_2,mode_2,5.402669041489e-02
2.116949152542e+01,mode_1,mode_1,2.242422395553e-01
2.116949152542e+01,mode_1,mode_2,-5.204044225131e-02
2.116949152542e+01,mode_2,mode_1,-5.217619223185e-02
2.116949152542e+01,mode_2,mode_2,5.420432349759e-02
2.318644067797e+01,mode_1,mode_1,2.245525694877e-01
2.318644067797e+01,mode_1,mode_2,-5.203184300523e-02
2.318644067797e+01,mode_2,mode_1,-5.215587095291e-02
2.318644067797e+01,mode_2,mode_2,5.435737867362e-02
2.520338983051e+01,mode_1,mode_1,2.248007579279e-01
2.520338983051e+01,mode_1,mode_2,-5.205757189181e-02
2.520338983051e+01,mode_2,mode_1,-5.216794721630e-02
2.520338983051e+01,mode_2,mode_2,5.445870239038e-02
2.722033898305e+01,mode_1,mode_1,2.248861116719e-01
2.722033898305e+01,mode_1,mode_2,-5.201843567818e-02
2.722033898305e+01,mode_2,mode_1,-5.213844970517e-02
2.722033898305e+01,mode_2,mode_2,5.452061873136e-02
2.923728813559e+01,mode_1,mode_1,2.247674678685e-01
2.923728813559e+01,mode_1,mode_2,-5.190975228893e-02
2.923728813559e+01,mode_2,mode_1,-5.206294384097e-02
2.923728813559e+01,mode_2,mode_2,5.453980688151e-02
3.125423728814e+01,mode_1,mode_1,2.247174424864e-01
3.125423728814e+01,mode_1,mode_2,-5.184787977211e-02
3.125423728814e+01,mode_2,mode_1,-5.202322999551e-02
3.125423728814e+01,mode_2,mode_2,5.456225522393e-02
3.327118644068e+01,mode_1,mode_1,2.246062476222e-01
3.327118644068e+01,mode_1,mode_2,-5.179898621014e-02
3.327118644068e+01,mode_2,mode_1,-5.197886145434e-02
3.327118644068e+01,mode_2,mode_2,5.456632364587e-02
3.528813559322e+01,mode_1,mode_1,2.245846901169e-01
3.528813559322e+01,mode_1,mode_2,-5.179667690422e-02
3.528813559322e+01,mode_2,mode_1,-5.196380682978e-02
3.528813559322e+01,mode_2,mode_2,5.457369043788e-02
3.730508474576e+01,mode_1,mode_1,2.247835430888e-01
3.730508474576e+01,mode_1,mode_2,-5.190772301866e-02
3.730508474576e+01,mode_2,mode_1,-5.199002865327e-02
3.730508474576e+01,mode_2,mode_2,5.456854399667e-02
3.932203389831e+01,mode_1,mode_1,2.247766012666e-01
3.932203389831e+01,mode_1,mode_2,-5.188389374645e-02
3.932203389831e+01,mode_2,mode_1,-5.195040962822e-02
3.932203389831e+01,mode_2,mode_2,5.458249582620e-02
4.133898305085e+01,mode_1,mode_1,2.248281899320e-01
4.133898305085e+01,mode_1,mode_2,-5.187157793113e-02
4.133898305085e+01,mode_2,mode_1,-5.194945913778e-02
4.133898305085e+01,mode_2,mode_2,5.463184967043e-02
4.335593220339e+01,mode_1,mode_1,2.249381646844e-01
4.335593220339e+01,mode_1,mode_2,-5.188458238190e-02
4.335593220339e+01,mode_2,mode_1,-5.197524477435e-02
4.335593220339e+01,mode_2,mode_2,5.468161839060e-02
4.537288135593e+01,mode_1,mode_1,2.249433254701e-01
4.537288135593e+01,mode_1,mode_2,-5.188213954806e-02
4.537288135593e+01,mode_2,mode_1,-5.198188030006e-02
4.537288135593e+01,mode_2,mode_2,5.469693699326e-02
4.738983050847e+01,mode_1,mode_1,2.249317623591e-01
4.738983050847e+01,mode_1,mode_2,-5.187201307742e-02
4.738983050847e+01,mode_2,mode_1,-5.197467211033e-02
4.738983050847e+01,mode_2,mode_2,5.470343576043e-02
4.940677966102e+01,mode_1,mode_1,2.249302725224e-01
4.940677966102e+01,mode_1,mode_2,-5.186814672384e-02
4.940677966102e+01,mode_2,mode_1,-5.197494569833e-02
4.940677966102e+01,mode_2,mode_2,5.470671439183e-02
5.142372881356e+01,mode_1,mode_1,2.249520557578e-01
5.142372881356e+01,mode_1,mode_2,-5.186602094874e-02
5.142372881356e+01,mode_2,mode_1,-5.196837418012e-02
5.142372881356e+01,mode_2,mode_2,5.471948423456e-02
5.344067796610e+01,mode_1,mode_1,2.249587200670e-01
5.344067796610e+01,mode_1,mode_2,-5.186595650395e-02
5.344067796610e+01,mode_2,mode_1,-5.196718851734e-02
5.344067796610e+01,mode_2,mode_2,5.472467120847e-02
5.545762711864e+01,mode_1,mode_1,2.249588063099e-01
5.545762711864e+01,mode_1,mode_2,-5.186662723890e-02
5.545762711864e+01,mode_2,mode_1,-5.196711396785e-02
5.545762711864e+01,mode_2,mode_2,5.472662365080e-02
5.747457627119e+01,mode_1,mode_1,2.249599511434e-01
5.747457627119e+01,mode_1,mode_2,-5.187679608791e-02
5.747457627119e+01,mode_2,mode_1,-5.197298142224e-02
5.747457627119e+01,mode_2,mode_2,5.472542131789e-02
5.949152542373e+01,mode_1,mode_1,2.249878458119e-01
5.949152542373e+01,mode_1,mode_2,-5.188962255193e-02
5.949152542373e+01,mode_2,mode_1,-5.197488141931e-02
5.949152542373e+01,mode_2,mode_2,5.473333859007e-02
6.150847457627e+01,mode_1,mode_1,2.250206312459e-01
6.150847457627e+01,mode_1,mode_2,-5.190827710602e-02
6.150847457627e+01,mode_2,mode_1,-5.199294529401e-02
6.150847457627e+01,mode_2,mode_2,5.473348539369e-02
6.352542372881e+01,mode_1,mode_1,2.250367778787e-01
6.352542372881e+01,mode_1,mode_2,-5.191905368728e-02
6.352542372881e+01,mode_2,mode_1,-5.198933948555e-02
6.352542372881e+01,mode_2,mode_2,5.472342648777e-02
6.554237288136e+01,mode_1,mode_1,2.250095299174e-01
6.554237288136e+01,mode_1,mode_2,-5.192317799783e-02
6.554237288136e+01,mode_2,mode_1,-5.200225960933e-02
6.554237288136e+01,mode_2,mode_2,5.472315456991e-02
6.755932203390e+01,mode_1,mode_1,2.250027685833e-01
6.755932203390e+01,mode_1,mode_2,-5.191965534920e-02
6.755932203390e+01,mode_2,mode_1,-5.199334314841e-02
6.755932203390e+01,mode_2,mode_2,5.472421076381e-02
6.957627118644e+01,mode_1,mode_1,2.250004089541e-01
6.957627118644e+01,mode_1,mode_2,-5.190250105366e-02
6.957627118644e+01,mode_2,mode_1,-5.199824601048e-02
6.957627118644e+01,mode_2,mode_2,5.473904372222e-02
7.159322033898e+01,mode_1,mode_1,2.250914929764e-01
7.159322033898e+01,mode_1,mode_2,-5.193929897921e-02
7.159322033898e+01,mode_2,mode_1,-5.201858324110e-02
7.159322033898e+01,mode_2,mode_2,5.474684398732e-02
7.361016949153e+01,mode_1,mode_1,2.250305135888e-01
7.361016949153e+01,mode_1,mode_2,-5.193462554110e-02
7.361016949153e+01,mode_2,mode_1,-5.201574667158e-02
7.361016949153e+01,mode_2,mode_2,5.473025788621e-02
7.562711864407e+01,mode_1,mode_1,2.250250476685e-01
7.562711864407e+01,mode_1,mode_2,-5.189778913287e-02
7.562711864407e+01,mode_2,mode_1,-5.202334622580e-02
7.562711864407e+01,mode_2,mode_2,5.474653182098e-02
7.764406779661e+01,mode_1,mode_1,2.250772531978e-01
7.764406779661e+01,mode_1,mode_2,-5.192391728491e-02
7.764406779661e+01,mode_2,mode_1,-5.201548250824e-02
7.764406779661e+01,mode_2,mode_2,5.475169070392e-02
7.966101694915e+01,mode_1,mode_1,2.250957155551e-01
7.966101694915e+01,mode_1,mode_2,-5.193955230261e-02
7.966101694915e+01,mode_2,mode_1,-5.199842198103e-02
7.966101694915e+01,mode_2,mode_2,5.474066273090e-02
8.167796610169e+01,mode_1,mode_1,2.250400645520e-01
8.167796610169e+01,mode_1,mode_2,-5.188861159476e-02
8.167796610169e+01,mode_2,mode_1,-5.202033837219e-02
8.167796610169e+01,mode_2,mode_2,5.476623333445e-02
8.369491525424e+01,mode_1,mode_1,2.251233567763e-01
8.369491525424e+01,mode_1,mode_2,-5.194438722675e-02
8.369491525424e+01,mode_2,mode_1,-5.203288106054e-02
8.369491525424e+01,mode_2,mode_2,5.475432662873e-02
8.571186440678e+01,mode_1,mode_1,2.250747849271e-01
8.571186440678e+01,mode_1,mode_2,-5.193125113851e-02
8.571186440678e+01,mode_2,mode_1,-5.201489731346e-02
8.571186440678e+01,mode_2,mode_2,5.474621393354e-02
8.772881355932e+01,mode_1,mode_1,2.250378019253e-01
