omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,-1.264489338581e-04
1.000000000000e+00,mode_1,mode_2,1.724667151432e-06
1.000000000000e+00,mode_2,mode_1,5.748475357648e-05
1.000000000000e+00,mode_2,mode_2,-4.418955178314e-07
3.016949152542e+00,mode_1,mode_1,-5.380112102907e-04
3.016949152542e+00,mode_1,mode_2,2.086010883754e-05
3.016949152542e+00,mode_2,mode_1,2.478666760437e-04
3.016949152542e+00,mode_2,mode_2,7.195516940222e-06
5.033898305085e+00,mode_1,mode_1,-7.298622476053e-04
5.033898305085e+00,mode_1,mode_2,3.836990660362e-05
5.033898305085e+00,mode_2,mode_1,5.222187024380e-04
5.033898305085e+00,mode_2,mode_2,2.017544063122e-04
7.050847457627e+00,mode_1,mode_1,-5.812071733901e-04
7.050847457627e+00,mode_1,mode_2,6.987187729732e-04
7.050847457627e+00,mode_2,mode_1,1.184826389802e-03
7.050847457627e+00,mode_2,mode_2,8.548717474840e-04
9.067796610169e+00,mode_1,mode_1,1.859030706374e-03
9.067796610169e+00,mode_1,mode_2,1.345288368525e-03
9.067796610169e+00,mode_2,mode_1,1.686731560451e-03
9.067796610169e+00,mode_2,mode_2,2.314973113166e-03
1.108474576271e+01,mode_1,mode_1,5.660170484464e-03
1.108474576271e+01,mode_1,mode_2,2.291549901814e-03
1.108474576271e+01,mode_2,mode_1,2.465597486082e-03
1.108474576271e+01,mode_2,mode_2,4.525788990257e-03
1.310169491525e+01,mode_1,mode_1,9.794200143867e-03
1.310169491525e+01,mode_1,mode_2,3.591837797758e-03
1.310169491525e+01,mode_2,mode_1,3.537067320923e-03
1.310169491525e+01,mode_2,mode_2,7.075001585156e-03
1.511864406780e+01,mode_1,mode_1,1.499291059761e-02
1.511864406780e+01,mode_1,mode_2,4.794926390338e-03
1.511864406780e+01,mode_2,mode_1,4.582283404701e-03
1.511864406780e+01,mode_2,mode_2,9.966243868297e-03
1.713559322034e+01,mode_1,mode_1,2.111742820736e-02
1.713559322034e+01,mode_1,mode_2,6.400046814125e-03
1.713559322034e+01,mode_2,mode_1,5.975337400007e-03
1.713559322034e+01,mode_2,mode_2,1.356287469490e-02
1.915254237288e+01,mode_1,mode_1,2.987754572074e-02
1.915254237288e+01,mode_1,mode_2,8.534558727698e-03
1.915254237288e+01,mode_2,mode_1,7.862004811228e-03
1.915254237288e+01,mode_2,mode_2,1.871337750487e-02
2.116949152542e+01,mode_1,mode_1,3.947789284582e-02
2.116949152542e+01,mode_1,mode_2,1.140581098667e-02
2.116949152542e+01,mode_2,mode_1,1.083202114811e-02
2.116949152542e+01,mode_2,mode_2,2.584459413532e-02
2.318644067797e+01,mode_1,mode_1,5.101565254793e-02
2.318644067797e+01,mode_1,mode_2,1.305063075228e-02
2.318644067797e+01,mode_2,mode_1,1.364413025998e-02
2.318644067797e+01,mode_2,mode_2,3.435345678790e-02
2.520338983051e+01,mode_1,mode_1,5.680614392055e-02
2.520338983051e+01,mode_1,mode_2,2.491096334722e-03
2.520338983051e+01,mode_2,mode_1,6.667826683437e-03
2.520338983051e+01,mode_2,mode_2,3.814556421795e-02
2.722033898305e+01,mode_1,mode_1,6.382449447406e-02
2.722033898305e+01,mode_1,mode_2,-1.030576682290e-02
2.722033898305e+01,mode_2,mode_1,-9.369943622762e-03
2.722033898305e+01,mode_2,mode_2,3.768968329646e-02
2.923728813559e+01,mode_1,mode_1,8.201524434094e-02
2.923728813559e+01,mode_1,mode_2,-7.075780445244e-03
2.923728813559e+01,mode_2,mode_1,-1.105843275237e-02
2.923728813559e+01,mode_2,mode_2,2.707399762849e-02
3.125423728814e+01,mode_1,mode_1,9.624731333012e-02
3.125423728814e+01,mode_1,mode_2,-9.593049144577e-03
3.125423728814e+01,mode_2,mode_1,-3.166350882511e-03
3.125423728814e+01,mode_2,mode_2,4.362402116678e-02
3.327118644068e+01,mode_1,mode_1,6.745821791407e-02
3.327118644068e+01,mode_1,mode_2,-2.383273347428e-02
3.327118644068e+01,mode_2,mode_1,-2.240558666350e-02
3.327118644068e+01,mode_2,mode_2,1.541333701938e-02
3.528813559322e+01,mode_1,mode_1,2.907369197447e-03
3.528813559322e+01,mode_1,mode_2,-6.083241240898e-04
3.528813559322e+01,mode_2,mode_1,-6.393305236566e-04
3.528813559322e+01,mode_2,mode_2,1.032315309778e-03
3.730508474576e+01,mode_1,mode_1,-2.473230932325e-03
3.730508474576e+01,mode_1,mode_2,8.969474215623e-05
3.730508474576e+01,mode_2,mode_1,4.921594752633e-04
3.730508474576e+01,mode_2,mode_2,-4.195892809492e-04
3.932203389831e+01,mode_1,mode_1,-9.955014571086e-03
3.932203389831e+01,mode_1,mode_2,2.576525485053e-03
3.932203389831e+01,mode_2,mode_1,2.762479108334e-03
3.932203389831e+01,mode_2,mode_2,-2.222300335636e-03
4.133898305085e+01,mode_1,mode_1,-1.780950606876e-02
4.133898305085e+01,mode_1,mode_2,6.216578294842e-03
4.133898305085e+01,mode_2,mode_1,6.289844145412e-03
4.133898305085e+01,mode_2,mode_2,-3.339395956483e-03
4.335593220339e+01,mode_1,mode_1,-2.723085049071e-02
4.335593220339e+01,mode_1,mode_2,1.000753844713e-02
4.335593220339e+01,mode_2,mode_1,1.007405247059e-02
4.335593220339e+01,mode_2,mode_2,-5.002225036484e-03
4.537288135593e+01,mode_1,mode_1,-3.921058057683e-02
4.537288135593e+01,mode_1,mode_2,1.413083013017e-02
4.537288135593e+01,mode_2,mode_1,1.421163485246e-02
4.537288135593e+01,mode_2,mode_2,-7.153530357607e-03
4.738983050847e+01,mode_1,mode_1,-6.991438184562e-02
4.738983050847e+01,mode_1,mode_2,2.472573655911e-02
4.738983050847e+01,mode_2,mode_1,2.453625680475e-02
4.738983050847e+01,mode_2,mode_2,-1.297860819427e-02
4.940677966102e+01,mode_1,mode_1,-2.227898946537e-01
4.940677966102e+01,mode_1,mode_2,4.119285139570e-02
4.940677966102e+01,mode_2,mode_1,3.989218324329e-02
4.940677966102e+01,mode_2,mode_2,-6.386620248595e-02
5.142372881356e+01,mode_1,mode_1,-1.950330700388e-01
5.142372881356e+01,mode_1,mode_2,-5.881485517200e-02
5.142372881356e+01,mode_2,mode_1,-6.170929201107e-02
5.142372881356e+01,mode_2,mode_2,-1.199076255920e-01
5.344067796610e+01,mode_1,mode_1,-1.743077263243e-01
5.344067796610e+01,mode_1,mode_2,5.581036187923e-02
5.344067796610e+01,mode_2,mode_1,5.676165183499e-02
5.344067796610e+01,mode_2,mode_2,-3.659233237456e-02
5.545762711864e+01,mode_1,mode_1,-7.790195514546e-02
5.545762711864e+01,mode_1,mode_2,3.253437960282e-02
5.545762711864e+01,mode_2,mode_1,3.231893044809e-02
5.545762711864e+01,mode_2,mode_2,-1.249025126003e-02
5.747457627119e+01,mode_1,mode_1,-8.996771128553e-02
5.747457627119e+01,mode_1,mode_2,3.494604666353e-02
5.747457627119e+01,mode_2,mode_1,3.534208159439e-02
5.747457627119e+01,mode_2,mode_2,-1.657932922800e-02
5.949152542373e+01,mode_1,mode_1,-4.778114680387e-01
5.949152542373e+01,mode_1,mode_2,1.818414834150e-01
5.949152542373e+01,mode_2,mode_1,1.787618703294e-01
5.949152542373e+01,mode_2,mode_2,-1.000578385286e-01
6.150847457627e+01,mode_1,mode_1,-2.309239461033e-01
6.150847457627e+01,mode_1,mode_2,2.844077552179e-02
6.150847457627e+01,mode_2,mode_1,3.058226934633e-02
6.150847457627e+01,mode_2,mode_2,-9.178478560363e-02
6.352542372881e+01,mode_1,mode_1,-2.688493638451e-01
6.352542372881e+01,mode_1,mode_2,1.079256300958e-01
6.352542372881e+01,mode_2,mode_1,1.078436753585e-01
6.352542372881e+01,mode_2,mode_2,-5.015163788732e-02
6.554237288136e+01,mode_1,mode_1,-3.353825989389e-01
6.554237288136e+01,mode_1,mode_2,1.068182684698e-01
