omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,2.886508651341e-03
1.000000000000e+00,mode_1,mode_2,-1.937886021984e-02
1.000000000000e+00,mode_2,mode_1,-1.178911951213e-03
1.000000000000e+00,mode_2,mode_2,8.971409038092e-03
3.016949152542e+00,mode_1,mode_1,1.239727287241e-02
3.016949152542e+00,mode_1,mode_2,-4.720948891394e-02
3.016949152542e+00,mode_2,mode_1,-1.141066043731e-03
3.016949152542e+00,mode_2,mode_2,2.627598433530e-02
5.033898305085e+00,mode_1,mode_1,2.618306593877e-02
5.033898305085e+00,mode_1,mode_2,-2.450250513604e-02
5.033898305085e+00,mode_2,mode_1,7.692555239676e-03
5.033898305085e+00,mode_2,mode_2,3.208080151942e-02
7.050847457627e+00,mode_1,mode_1,1.519616002266e-02
7.050847457627e+00,mode_1,mode_2,6.732637768672e-03
7.050847457627e+00,mode_2,mode_1,7.408166527962e-03
7.050847457627e+00,mode_2,mode_2,1.225991272513e-02
9.067796610169e+00,mode_1,mode_1,1.549678552081e-03
9.067796610169e+00,mode_1,mode_2,1.573281343729e-03
9.067796610169e+00,mode_2,mode_1,1.097814042525e-03
9.067796610169e+00,mode_2,mode_2,1.413467338923e-03
1.108474576271e+01,mode_1,mode_1,2.563046947791e-05
1.108474576271e+01,mode_1,mode_2,2.167194605128e-05
1.108474576271e+01,mode_2,mode_1,1.290667782115e-05
1.108474576271e+01,mode_2,mode_2,1.646995052562e-05
1.310169491525e+01,mode_1,mode_1,-2.698623097928e-08
1.310169491525e+01,mode_1,mode_2,-1.141949664114e-07
1.310169491525e+01,mode_2,mode_1,-1.025448356353e-07
1.310169491525e+01,mode_2,mode_2,-1.482780915506e-07
1.511864406780e+01,mode_1,mode_1,-5.414926589553e-09
1.511864406780e+01,mode_1,mode_2,-5.443474258179e-09
1.511864406780e+01,mode_2,mode_1,-5.356022203140e-09
1.511864406780e+01,mode_2,mode_2,-6.143636041115e-09
1.713559322034e+01,mode_1,mode_1,-1.391480763311e-11
1.713559322034e+01,mode_1,mode_2,-1.878675428978e-11
1.713559322034e+01,mode_2,mode_1,-1.177590893436e-11
1.713559322034e+01,mode_2,mode_2,-2.209584233004e-11
1.915254237288e+01,mode_1,mode_1,0.000000000000e+00
1.915254237288e+01,mode_1,mode_2,0.000000000000e+00
1.915254237288e+01,mode_2,mode_1,0.000000000000e+00
1.915254237288e+01,mode_2,mode_2,0.000000000000e+00
2.116949152542e+01,mode_1,mode_1,0.000000000000e+00
2.116949152542e+01,mode_1,mode_2,0.000000000000e+00
2.116949152542e+01,mode_2,mode_1,0.000000000000e+00
2.116949152542e+01,mode_2,mode_2,0.000000000000e+00
2.318644067797e+01,mode_1,mode_1,0.000000000000e+00
2.318644067797e+01,mode_1,mode_2,0.000000000000e+00
2.318644067797e+01,mode_2,mode_1,0.000000000000e+00
2.318644067797e+01,mode_2,mode_2,0.000000000000e+00
2.520338983051e+01,mode_1,mode_1,0.000000000000e+00
2.520338983051e+01,mode_1,mode_2,0.000000000000e+00
2.520338983051e+01,mode_2,mode_1,0.000000000000e+00
2.520338983051e+01,mode_2,mode_2,0.000000000000e+00
2.722033898305e+01,mode_1,mode_1,0.000000000000e+00
2.722033898305e+01,mode_1,mode_2,0.000000000000e+00
2.722033898305e+01,mode_2,mode_1,0.000000000000e+00
2.722033898305e+01,mode_2,mode_2,0.000000000000e+00
2.923728813559e+01,mode_1,mode_1,-3.413283037470e-110
2.923728813559e+01,mode_1,mode_2,-1.333913575979e-109
2.923728813559e+01,mode_2,mode_1,-1.938616008368e-109
2.923728813559e+01,mode_2,mode_2,-1.256552519205e-109
3.125423728814e+01,mode_1,mode_1,-1.593593158718e-126
3.125423728814e+01,mode_1,mode_2,-6.925690253453e-126
3.125423728814e+01,mode_2,mode_1,-1.031349706325e-125
3.125423728814e+01,mode_2,mode_2,-6.505476801009e-126
3.327118644068e+01,mode_1,mode_1,-5.718934159647e-144
3.327118644068e+01,mode_1,mode_2,-2.841698868739e-143
3.327118644068e+01,mode_2,mode_1,-4.287204581657e-143
3.327118644068e+01,mode_2,mode_2,-2.605181718875e-143
3.528813559322e+01,mode_1,mode_1,-2.493412400421e-53
3.528813559322e+01,mode_1,mode_2,-3.968258233503e-53
3.528813559322e+01,mode_2,mode_1,-5.571103964518e-53
3.528813559322e+01,mode_2,mode_2,-3.868702573620e-53
3.730508474576e+01,mode_1,mode_1,-3.318595642647e-56
3.730508474576e+01,mode_1,mode_2,1.591982637574e-56
3.730508474576e+01,mode_2,mode_1,3.851336528434e-56
3.730508474576e+01,mode_2,mode_2,-1.822114235637e-56
3.932203389831e+01,mode_1,mode_1,-3.464853453730e-62
3.932203389831e+01,mode_1,mode_2,5.096162061654e-62
3.932203389831e+01,mode_2,mode_1,8.028385202402e-62
3.932203389831e+01,mode_2,mode_2,-9.389509793319e-63
4.133898305085e+01,mode_1,mode_1,-8.939415019146e-68
4.133898305085e+01,mode_1,mode_2,1.686903011333e-68
4.133898305085e+01,mode_2,mode_1,5.227459032226e-68
4.133898305085e+01,mode_2,mode_2,-7.163883534249e-68
4.335593220339e+01,mode_1,mode_1,-2.798487640865e-74
4.335593220339e+01,mode_1,mode_2,2.400078308561e-75
4.335593220339e+01,mode_2,mode_1,1.226753109866e-74
4.335593220339e+01,mode_2,mode_2,-2.378578642956e-74
4.537288135593e+01,mode_1,mode_1,-5.769317240459e-81
4.537288135593e+01,mode_1,mode_2,2.093727895575e-82
4.537288135593e+01,mode_2,mode_1,1.948146680075e-81
4.537288135593e+01,mode_2,mode_2,-4.925164307245e-81
4.738983050847e+01,mode_1,mode_1,5.821609557019e-88
4.738983050847e+01,mode_1,mode_2,1.466839771448e-88
4.738983050847e+01,mode_2,mode_1,1.763024058025e-89
4.738983050847e+01,mode_2,mode_2,5.894475518037e-88
4.940677966102e+01,mode_1,mode_1,-3.293263438707e-95
4.940677966102e+01,mode_1,mode_2,-3.957503385781e-96
4.940677966102e+01,mode_2,mode_1,5.303944613506e-96
4.940677966102e+01,mode_2,mode_2,-3.116883177453e-95
5.142372881356e+01,mode_1,mode_1,5.516600992197e-103
5.142372881356e+01,mode_1,mode_2,4.614131243592e-103
5.142372881356e+01,mode_2,mode_1,5.748191616050e-103
5.142372881356e+01,mode_2,mode_2,7.488071698322e-103
5.344067796610e+01,mode_1,mode_1,-6.737605419158e-107
5.344067796610e+01,mode_1,mode_2,-2.415756826183e-108
5.344067796610e+01,mode_2,mode_1,7.070020984302e-108
5.344067796610e+01,mode_2,mode_2,-4.984390507847e-107
5.545762711864e+01,mode_1,mode_1,-1.481704663380e-115
5.545762711864e+01,mode_1,mode_2,-9.901813435164e-118
5.545762711864e+01,mode_2,mode_1,2.052068104409e-116
5.545762711864e+01,mode_2,mode_2,-1.080607177152e-115
5.747457627119e+01,mode_1,mode_1,-1.543717882378e-124
5.747457627119e+01,mode_1,mode_2,3.211065676877e-126
5.747457627119e+01,mode_2,mode_1,2.628099191398e-125
5.747457627119e+01,mode_2,mode_2,-1.111052748881e-124
5.949152542373e+01,mode_1,mode_1,-7.622491283844e-134
5.949152542373e+01,mode_1,mode_2,3.563743085380e-135
