omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,2.227232581562e-01
1.000000000000e+00,mode_1,mode_2,-5.538917050613e-02
1.000000000000e+00,mode_2,mode_1,-5.522184348059e-02
1.000000000000e+00,mode_2,mode_2,5.139679863310e-02
3.016949152542e+00,mode_1,mode_1,2.229294802040e-01
3.016949152542e+00,mode_1,mode_2,-5.530702237272e-02
3.016949152542e+00,mode_2,mode_1,-5.523034088521e-02
3.016949152542e+00,mode_2,mode_2,5.145326160117e-02
5.033898305085e+00,mode_1,mode_1,2.232086702703e-01
5.033898305085e+00,mode_1,mode_2,-5.513300235614e-02
5.033898305085e+00,mode_2,mode_1,-5.516166847863e-02
5.033898305085e+00,mode_2,mode_2,5.159430971919e-02
7.050847457627e+00,mode_1,mode_1,2.235359781185e-01
7.050847457627e+00,mode_1,mode_2,-5.499328797888e-02
7.050847457627e+00,mode_2,mode_1,-5.511721143374e-02
7.050847457627e+00,mode_2,mode_2,5.171801290230e-02
9.067796610169e+00,mode_1,mode_1,2.233210381571e-01
9.067796610169e+00,mode_1,mode_2,-5.488688028671e-02
9.067796610169e+00,mode_2,mode_1,-5.503203309994e-02
9.067796610169e+00,mode_2,mode_2,5.168575082852e-02
1.108474576271e+01,mode_1,mode_1,2.230757747636e-01
1.108474576271e+01,mode_1,mode_2,-5.492787191088e-02
1.108474576271e+01,mode_2,mode_1,-5.507542354132e-02
1.108474576271e+01,mode_2,mode_2,5.153491552778e-02
1.310169491525e+01,mode_1,mode_1,2.226082735227e-01
1.310169491525e+01,mode_1,mode_2,-5.508562116580e-02
1.310169491525e+01,mode_2,mode_1,-5.521497693152e-02
1.310169491525e+01,mode_2,mode_2,5.122667912325e-02
1.511864406780e+01,mode_1,mode_1,2.218700094262e-01
1.511864406780e+01,mode_1,mode_2,-5.540674156837e-02
1.511864406780e+01,mode_2,mode_1,-5.547524102378e-02
1.511864406780e+01,mode_2,mode_2,5.074344637539e-02
1.713559322034e+01,mode_1,mode_1,2.207788549453e-01
1.713559322034e+01,mode_1,mode_2,-5.612693130143e-02
1.713559322034e+01,mode_2,mode_1,-5.617699091606e-02
1.713559322034e+01,mode_2,mode_2,4.976916906890e-02
1.915254237288e+01,mode_1,mode_1,2.189385465790e-01
1.915254237288e+01,mode_1,mode_2,-5.690052780444e-02
1.915254237288e+01,mode_2,mode_1,-5.725533658289e-02
1.915254237288e+01,mode_2,mode_2,4.820754596851e-02
2.116949152542e+01,mode_1,mode_1,2.199797579516e-01
2.116949152542e+01,mode_1,mode_2,-5.572703801057e-02
2.116949152542e+01,mode_2,mode_1,-5.574774819833e-02
2.116949152542e+01,mode_2,mode_2,4.938557489011e-02
2.318644067797e+01,mode_1,mode_1,2.205256105928e-01
2.318644067797e+01,mode_1,mode_2,-5.571404792239e-02
2.318644067797e+01,mode_2,mode_1,-5.583253920433e-02
2.318644067797e+01,mode_2,mode_2,4.975571328837e-02
2.520338983051e+01,mode_1,mode_1,2.209803313379e-01
2.520338983051e+01,mode_1,mode_2,-5.580961096412e-02
2.520338983051e+01,mode_2,mode_1,-5.589429767023e-02
2.520338983051e+01,mode_2,mode_2,4.993459070675e-02
2.722033898305e+01,mode_1,mode_1,2.211933144535e-01
2.722033898305e+01,mode_1,mode_2,-5.580379990873e-02
2.722033898305e+01,mode_2,mode_1,-5.588452581302e-02
2.722033898305e+01,mode_2,mode_2,5.004438790817e-02
2.923728813559e+01,mode_1,mode_1,2.211517852298e-01
2.923728813559e+01,mode_1,mode_2,-5.570182821361e-02
2.923728813559e+01,mode_2,mode_1,-5.581265481842e-02
2.923728813559e+01,mode_2,mode_2,5.007878279478e-02
3.125423728814e+01,mode_1,mode_1,2.211941289343e-01
3.125423728814e+01,mode_1,mode_2,-5.567763323285e-02
3.125423728814e+01,mode_2,mode_1,-5.579146976103e-02
3.125423728814e+01,mode_2,mode_2,5.011647754880e-02
3.327118644068e+01,mode_1,mode_1,2.213057356982e-01
3.327118644068e+01,mode_1,mode_2,-5.568188151688e-02
3.327118644068e+01,mode_2,mode_1,-5.579350147922e-02
3.327118644068e+01,mode_2,mode_2,5.015865529088e-02
3.528813559322e+01,mode_1,mode_1,2.212368423294e-01
3.528813559322e+01,mode_1,mode_2,-5.560994275694e-02
3.528813559322e+01,mode_2,mode_1,-5.576155847168e-02
3.528813559322e+01,mode_2,mode_2,5.017791391563e-02
3.730508474576e+01,mode_1,mode_1,2.210707364750e-01
3.730508474576e+01,mode_1,mode_2,-5.553409963603e-02
3.730508474576e+01,mode_2,mode_1,-5.570358679662e-02
3.730508474576e+01,mode_2,mode_2,5.017487226066e-02
3.932203389831e+01,mode_1,mode_1,2.209004806654e-01
3.932203389831e+01,mode_1,mode_2,-5.545978805565e-02
3.932203389831e+01,mode_2,mode_1,-5.565405958566e-02
3.932203389831e+01,mode_2,mode_2,5.016868188465e-02
4.133898305085e+01,mode_1,mode_1,2.209515675389e-01
4.133898305085e+01,mode_1,mode_2,-5.548849223656e-02
4.133898305085e+01,mode_2,mode_1,-5.565944017631e-02
4.133898305085e+01,mode_2,mode_2,5.017797273238e-02
4.335593220339e+01,mode_1,mode_1,2.211746398466e-01
4.335593220339e+01,mode_1,mode_2,-5.562858848510e-02
4.335593220339e+01,mode_2,mode_1,-5.570906449443e-02
4.335593220339e+01,mode_2,mode_2,5.017163503771e-02
4.537288135593e+01,mode_1,mode_1,2.212260986125e-01
4.537288135593e+01,mode_1,mode_2,-5.566141154560e-02
4.537288135593e+01,mode_2,mode_1,-5.570258678743e-02
4.537288135593e+01,mode_2,mode_2,5.016701520148e-02
4.738983050847e+01,mode_1,mode_1,2.211892655531e-01
4.738983050847e+01,mode_1,mode_2,-5.563430383438e-02
4.738983050847e+01,mode_2,mode_1,-5.566893435960e-02
4.738983050847e+01,mode_2,mode_2,5.016999470778e-02
4.940677966102e+01,mode_1,mode_1,2.211830481380e-01
4.940677966102e+01,mode_1,mode_2,-5.561699110081e-02
4.940677966102e+01,mode_2,mode_1,-5.564900629304e-02
4.940677966102e+01,mode_2,mode_2,5.019437114940e-02
5.142372881356e+01,mode_1,mode_1,2.211959493305e-01
5.142372881356e+01,mode_1,mode_2,-5.559839956394e-02
5.142372881356e+01,mode_2,mode_1,-5.564048360105e-02
5.142372881356e+01,mode_2,mode_2,5.022318662932e-02
5.344067796610e+01,mode_1,mode_1,2.212543445222e-01
5.344067796610e+01,mode_1,mode_2,-5.560290558839e-02
5.344067796610e+01,mode_2,mode_1,-5.564884335900e-02
5.344067796610e+01,mode_2,mode_2,5.025289942234e-02
5.545762711864e+01,mode_1,mode_1,2.213708522027e-01
5.545762711864e+01,mode_1,mode_2,-5.564043147549e-02
5.545762711864e+01,mode_2,mode_1,-5.568892726736e-02
5.545762711864e+01,mode_2,mode_2,5.028932577637e-02
5.747457627119e+01,mode_1,mode_1,2.214432907154e-01
5.747457627119e+01,mode_1,mode_2,-5.567021817319e-02
5.747457627119e+01,mode_2,mode_1,-5.572993066338e-02
5.747457627119e+01,mode_2,mode_2,5.031779087911e-02
5.949152542373e+01,mode_1,mode_1,2.214829097087e-01
5.949152542373e+01,mode_1,mode_2,-5.568827778835e-02
5.949152542373e+01,mode_2,mode_1,-5.573663498090e-02
5.949152542373e+01,mode_2,mode_2,5.032350738005e-02
6.150847457627e+01,mode_1,mode_1,2.215057174568e-01
6.150847457627e+01,mode_1,mode_2,-5.570134688107e-02
6.150847457627e+01,mode_2,mode_1,-5.573927999892e-02
6.150847457627e+01,mode_2,mode_2,5.031943747329e-02
6.352542372881e+01,mode_1,mode_1,2.214949758179e-01
6.352542372881e+01,mode_1,mode_2,-5.571229629697e-02
6.352542372881e+01,mode_2,mode_1,-5.574925052314e-02
6.352542372881e+01,mode_2,mode_2,5.032117336143e-02
6.554237288136e+01,mode_1,mode_1,2.214911885867e-01
6.554237288136e+01,mode_1,mode_2,-5.570401521237e-02
6.554237288136e+01,mode_2,mode_1,-5.574832883546e-02
6.554237288136e+01,mode_2,mode_2,5.033250993166e-02
6.755932203390e+01,mode_1,mode_1,2.214356132049e-01
6.755932203390e+01,mode_1,mode_2,-5.568807981912e-02
6.755932203390e+01,mode_2,mode_1,-5.573337232549e-02
6.755932203390e+01,mode_2,mode_2,5.031787149281e-02
6.957627118644e+01,mode_1,mode_1,2.215003558369e-01
6.957627118644e+01,mode_1,mode_2,-5.570250231152e-02
6.957627118644e+01,mode_2,mode_1,-5.574684902473e-02
6.957627118644e+01,mode_2,mode_2,5.034115773222e-02
7.159322033898e+01,mode_1,mode_1,2.215592635866e-01
7.159322033898e+01,mode_1,mode_2,-5.573846114732e-02
7.159322033898e+01,mode_2,mode_1,-5.576423521518e-02
7.159322033898e+01,mode_2,mode_2,5.033267826051e-02
7.361016949153e+01,mode_1,mode_1,2.215452017233e-01
7.361016949153e+01,mode_1,mode_2,-5.573994973092e-02
7.361016949153e+01,mode_2,mode_1,-5.576462018165e-02
7.361016949153e+01,mode_2,mode_2,5.034099397557e-02
7.562711864407e+01,mode_1,mode_1,2.214935257340e-01
7.562711864407e+01,mode_1,mode_2,-5.571273931404e-02
7.562711864407e+01,mode_2,mode_1,-5.575937444805e-02
7.562711864407e+01,mode_2,mode_2,5.033506055049e-02
7.764406779661e+01,mode_1,mode_1,2.216120035025e-01
7.764406779661e+01,mode_1,mode_2,-5.574633356197e-02
7.764406779661e+01,mode_2,mode_1,-5.577698918467e-02
7.764406779661e+01,mode_2,mode_2,5.036116592415e-02
7.966101694915e+01,mode_1,mode_1,2.216097486490e-01
7.966101694915e+01,mode_1,mode_2,-5.576672969648e-02
7.966101694915e+01,mode_2,mode_1,-5.577287984767e-02
7.966101694915e+01,mode_2,mode_2,5.035160902434e-02
8.167796610169e+01,mode_1,mode_1,2.215398198247e-01
8.167796610169e+01,mode_1,mode_2,-5.572214257116e-02
8.167796610169e+01,mode_2,mode_1,-5.576976249446e-02
8.167796610169e+01,mode_2,mode_2,5.035330871633e-02
8.369491525424e+01,mode_1,mode_1,2.216781815889e-01
8.369491525424e+01,mode_1,mode_2,-5.576480955932e-02
8.369491525424e+01,mode_2,mode_1,-5.579329128717e-02
8.369491525424e+01,mode_2,mode_2,5.037468182395e-02
8.571186440678e+01,mode_1,mode_1,2.216287596839e-01
8.571186440678e+01,mode_1,mode_2,-5.573372527212e-02
8.571186440678e+01,mode_2,mode_1,-5.579997316922e-02
8.571186440678e+01,mode_2,mode_2,5.039243274761e-02
8.772881355932e+01,mode_1,mode_1,2.216208987674e-01
8.772881355932e+01,mode_1,mode_2,-5.574513601844e-02
8.772881355932e+01,mode_2,mode_1,-5.578242623081e-02
8.772881355932e+01,mode_2,mode_2,5.037319919962e-02
8.974576271186e+01,mode_1,mode_1,2.216934818066e-01
8.974576271186e+01,mode_1,mode_2,-5.578127889364e-02
8.974576271186e+01,mode_2,mode_1,-5.580567772364e-02
8.974576271186e+01,mode_2,mode_2,5.038077407534e-02
9.176271186441e+01,mode_1,mode_1,2.215895994635e-01
9.176271186441e+01,mode_1,mode_2,-5.571720137976e-02
9.176271186441e+01,mode_2,mode_1,-5.577315317091e-02
9.176271186441e+01,mode_2,mode_2,5.037733454183e-02
9.377966101695e+01,mode_1,mode_1,2.217558123431e-01
9.377966101695e+01,mode_1,mode_2,-5.577483391784e-02
9.377966101695e+01,mode_2,mode_1,-5.579074055345e-02
9.377966101695e+01,mode_2,mode_2,5.038475501055e-02
9.579661016949e+01,mode_1,mode_1,2.216438442318e-01
9.579661016949e+01,mode_1,mode_2,-5.569228427734e-02
9.579661016949e+01,mode_2,mode_1,-5.576549189980e-02
9.579661016949e+01,mode_2,mode_2,5.041130951405e-02
9.781355932203e+01,mode_1,mode_1,2.217947235042e-01
9.781355932203e+01,mode_1,mode_2,-5.575814547077e-02
9.781355932203e+01,mode_2,mode_1,-5.581087392000e-02
9.781355932203e+01,mode_2,mode_2,5.044187605240e-02
9.983050847458e+01,mode_1,mode_1,2.216926440407e-01
9.983050847458e+01,mode_1,mode_2,-5.568960449095e-02
9.983050847458e+01,mode_2,mode_1,-5.580703703226e-02
9.983050847458e+01,mode_2,mode_2,5.044639310724e-02
1.018474576271e+02,mode_1,mode_1,2.217351641620e-01
1.018474576271e+02,mode_1,mode_2,-5.574696407682e-02
1.018474576271e+02,mode_2,mode_1,-5.580097099858e-02
1.018474576271e+02,mode_2,mode_2,5.042046105077e-02
1.038644067797e+02,mode_1,mode_1,2.217178052429e-01
1.038644067797e+02,mode_1,mode_2,-5.572460314848e-02
1.038644067797e+02,mode_2,mode_1,-5.581112898784e-02
1.038644067797e+02,mode_2,mode_2,5.043386686182e-02
1.058813559322e+02,mode_1,mode_1,2.217355594114e-01
1.058813559322e+02,mode_1,mode_2,-5.573620141056e-02
1.058813559322e+02,mode_2,mode_1,-5.580129786232e-02
1.058813559322e+02,mode_2,mode_2,5.042471093116e-02
1.078983050847e+02,mode_1,mode_1,2.217051176435e-01
1.078983050847e+02,mode_1,mode_2,-5.569498388180e-02
1.078983050847e+02,mode_2,mode_1,-5.581443865337e-02
1.078983050847e+02,mode_2,mode_2,5.044787180114e-02
1.099152542373e+02,mode_1,mode_1,2.217865703088e-01
1.099152542373e+02,mode_1,mode_2,-5.574348793389e-02
1.099152542373e+02,mode_2,mode_1,-5.580327204243e-02
1.099152542373e+02,mode_2,mode_2,5.043944278876e-02
1.119322033898e+02,mode_1,mode_1,2.217005110357e-01
1.119322033898e+02,mode_1,mode_2,-5.565121330963e-02
1.119322033898e+02,mode_2,mode_1,-5.576330077392e-02
1.119322033898e+02,mode_2,mode_2,5.046639764960e-02
1.139491525424e+02,mode_1,mode_1,2.218086583546e-01
1.139491525424e+02,mode_1,mode_2,-5.572641410355e-02
1.139491525424e+02,mode_2,mode_1,-5.580319498551e-02
1.139491525424e+02,mode_2,mode_2,5.044421717615e-02
1.159661016949e+02,mode_1,mode_1,2.216150650806e-01
1.159661016949e+02,mode_1,mode_2,-5.563243505071e-02
1.159661016949e+02,mode_2,mode_1,-5.575663451710e-02
1.159661016949e+02,mode_2,mode_2,5.043716260130e-02
1.179830508475e+02,mode_1,mode_1,2.218189505427e-01
1.179830508475e+02,mode_1,mode_2,-5.574583833378e-02
1.179830508475e+02,mode_2,mode_1,-5.577852206087e-02
1.179830508475e+02,mode_2,mode_2,5.040139784950e-02
1.200000000000e+02,mode_1,mode_1,2.215448283397e-01
1.200000000000e+02,mode_1,mode_2,-5.564351858309e-02
1.200000000000e+02,mode_2,mode_1,-5.575142422668e-02
1.200000000000e+02,mode_2,mode_2,5.038551206159e-02
