omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,3.911748540925e-01
1.000000000000e+00,mode_1,mode_2,1.003345857358e-01
1.000000000000e+00,mode_2,mode_1,1.100703123243e-01
1.000000000000e+00,mode_2,mode_2,2.536823518377e-01
3.016949152542e+00,mode_1,mode_1,3.911681697579e-01
3.016949152542e+00,mode_1,mode_2,1.065620349619e-01
3.016949152542e+00,mode_2,mode_1,1.108087016785e-01
3.016949152542e+00,mode_2,mode_2,2.516310838586e-01
5.033898305085e+00,mode_1,mode_1,3.899836645975e-01
5.033898305085e+00,mode_1,mode_2,1.115272151025e-01
5.033898305085e+00,mode_2,mode_1,1.115205337578e-01
5.033898305085e+00,mode_2,mode_2,2.495812937066e-01
7.050847457627e+00,mode_1,mode_1,3.856153750256e-01
7.050847457627e+00,mode_1,mode_2,1.109597978486e-01
7.050847457627e+00,mode_2,mode_1,1.096305884607e-01
7.050847457627e+00,mode_2,mode_2,2.457626676922e-01
9.067796610169e+00,mode_1,mode_1,3.840951763782e-01
9.067796610169e+00,mode_1,mode_2,1.072296571794e-01
9.067796610169e+00,mode_2,mode_1,1.081966317426e-01
9.067796610169e+00,mode_2,mode_2,2.450812596003e-01
1.108474576271e+01,mode_1,mode_1,3.853770625555e-01
1.108474576271e+01,mode_1,mode_2,1.071298694902e-01
1.108474576271e+01,mode_2,mode_1,1.086527580316e-01
1.108474576271e+01,mode_2,mode_2,2.462187695483e-01
1.310169491525e+01,mode_1,mode_1,3.862847945974e-01
1.310169491525e+01,mode_1,mode_2,1.071458156783e-01
1.310169491525e+01,mode_2,mode_1,1.090034367914e-01
1.310169491525e+01,mode_2,mode_2,2.469786229966e-01
1.511864406780e+01,mode_1,mode_1,3.864752924446e-01
1.511864406780e+01,mode_1,mode_2,1.074291954287e-01
1.511864406780e+01,mode_2,mode_1,1.091739558239e-01
1.511864406780e+01,mode_2,mode_2,2.471927794192e-01
1.713559322034e+01,mode_1,mode_1,3.866955424936e-01
1.713559322034e+01,mode_1,mode_2,1.073965653538e-01
