omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,1.490207030553e-03
1.000000000000e+00,mode_1,mode_2,-9.803551743943e-03
1.000000000000e+00,mode_2,mode_1,-6.097641611945e-04
1.000000000000e+00,mode_2,mode_2,4.538664112696e-03
3.016949152542e+00,mode_1,mode_1,7.997335853678e-03
3.016949152542e+00,mode_1,mode_2,-2.782267192644e-02
3.016949152542e+00,mode_2,mode_1,-9.421948698063e-04
3.016949152542e+00,mode_2,mode_2,1.551348621191e-02
5.033898305085e+00,mode_1,mode_1,2.713097188631e-02
5.033898305085e+00,mode_1,mode_2,-2.442101552057e-02
5.033898305085e+00,mode_2,mode_1,6.219545067662e-03
5.033898305085e+00,mode_2,mode_2,3.073544254191e-02
7.050847457627e+00,mode_1,mode_1,2.828140528047e-02
7.050847457627e+00,mode_1,mode_2,1.137129127943e-02
7.050847457627e+00,mode_2,mode_1,1.560616492006e-02
7.050847457627e+00,mode_2,mode_2,2.593554566146e-02
9.067796610169e+00,mode_1,mode_1,9.168221679302e-03
9.067796610169e+00,mode_1,mode_2,7.202513440482e-03
9.067796610169e+00,mode_2,mode_1,5.424769195536e-03
9.067796610169e+00,mode_2,mode_2,7.441022030391e-03
1.108474576271e+01,mode_1,mode_1,6.252116932256e-04
1.108474576271e+01,mode_1,mode_2,7.161028239512e-04
1.108474576271e+01,mode_2,mode_1,5.800253164738e-04
1.108474576271e+01,mode_2,mode_2,6.741933366030e-04
1.310169491525e+01,mode_1,mode_1,1.577651561349e-06
1.310169491525e+01,mode_1,mode_2,4.150987178358e-06
1.310169491525e+01,mode_2,mode_1,9.868051417338e-07
1.310169491525e+01,mode_2,mode_2,-6.733808302322e-07
1.511864406780e+01,mode_1,mode_1,-7.348390485716e-07
1.511864406780e+01,mode_1,mode_2,-2.650656109375e-07
1.511864406780e+01,mode_2,mode_1,-4.909682715607e-07
1.511864406780e+01,mode_2,mode_2,-4.633182989103e-07
1.713559322034e+01,mode_1,mode_1,1.269506963040e-09
1.713559322034e+01,mode_1,mode_2,1.878842040344e-09
1.713559322034e+01,mode_2,mode_1,6.439331998364e-09
1.713559322034e+01,mode_2,mode_2,-1.711893482709e-09
1.915254237288e+01,mode_1,mode_1,-1.244632183249e-10
1.915254237288e+01,mode_1,mode_2,-1.764765347385e-10
1.915254237288e+01,mode_2,mode_1,-8.190994407507e-11
1.915254237288e+01,mode_2,mode_2,-1.712931347094e-10
2.116949152542e+01,mode_1,mode_1,-2.137117937585e-12
2.116949152542e+01,mode_1,mode_2,-2.754389207472e-12
2.116949152542e+01,mode_2,mode_1,-1.821079846517e-12
2.116949152542e+01,mode_2,mode_2,-3.133836756330e-12
2.318644067797e+01,mode_1,mode_1,0.000000000000e+00
2.318644067797e+01,mode_1,mode_2,0.000000000000e+00
2.318644067797e+01,mode_2,mode_1,0.000000000000e+00
2.318644067797e+01,mode_2,mode_2,0.000000000000e+00
2.520338983051e+01,mode_1,mode_1,0.000000000000e+00
2.520338983051e+01,mode_1,mode_2,0.000000000000e+00
2.520338983051e+01,mode_2,mode_1,0.000000000000e+00
2.520338983051e+01,mode_2,mode_2,0.000000000000e+00
2.722033898305e+01,mode_1,mode_1,-6.182921150238e-105
2.722033898305e+01,mode_1,mode_2,-8.414234770291e-105
2.722033898305e+01,mode_2,mode_1,-2.190824522983e-104
2.722033898305e+01,mode_2,mode_2,-7.399726715843e-105
2.923728813559e+01,mode_1,mode_1,-3.366945565927e-121
2.923728813559e+01,mode_1,mode_2,-3.529900376321e-120
2.923728813559e+01,mode_2,mode_1,-5.760513067435e-120
2.923728813559e+01,mode_2,mode_2,-2.756067872914e-120
3.125423728814e+01,mode_1,mode_1,-6.606846125034e-139
3.125423728814e+01,mode_1,mode_2,-6.315096976658e-138
3.125423728814e+01,mode_2,mode_1,-1.054888249664e-137
3.125423728814e+01,mode_2,mode_2,-4.927014284508e-138
3.327118644068e+01,mode_1,mode_1,-8.266738252588e-158
3.327118644068e+01,mode_1,mode_2,-7.069635635037e-157
3.327118644068e+01,mode_2,mode_1,-1.206049466589e-156
3.327118644068e+01,mode_2,mode_2,-5.510987617593e-157
3.528813559322e+01,mode_1,mode_1,-1.221776372282e-38
3.528813559322e+01,mode_1,mode_2,-1.641548547434e-38
3.528813559322e+01,mode_2,mode_1,-2.414154511099e-38
3.528813559322e+01,mode_2,mode_2,-1.675730868874e-38
3.730508474576e+01,mode_1,mode_1,-6.157375610211e-40
3.730508474576e+01,mode_1,mode_2,3.189793206468e-40
3.730508474576e+01,mode_2,mode_1,9.907672153644e-40
3.730508474576e+01,mode_2,mode_2,-4.762260639144e-40
3.932203389831e+01,mode_1,mode_1,-4.022912737863e-44
3.932203389831e+01,mode_1,mode_2,8.107619129657e-44
3.932203389831e+01,mode_2,mode_1,1.461180414727e-43
3.932203389831e+01,mode_2,mode_2,-1.410134891761e-44
4.133898305085e+01,mode_1,mode_1,-1.219801335339e-47
4.133898305085e+01,mode_1,mode_2,1.546953767241e-48
4.133898305085e+01,mode_2,mode_1,8.673852414875e-48
4.133898305085e+01,mode_2,mode_2,-1.159816347434e-47
4.335593220339e+01,mode_1,mode_1,-4.610214594197e-52
4.335593220339e+01,mode_1,mode_2,1.829563589938e-53
4.335593220339e+01,mode_2,mode_1,2.517568904142e-52
4.335593220339e+01,mode_2,mode_2,-4.387458299113e-52
4.537288135593e+01,mode_1,mode_1,-1.402675526820e-56
4.537288135593e+01,mode_1,mode_2,8.909935768612e-59
4.537288135593e+01,mode_2,mode_1,6.238512691372e-57
4.537288135593e+01,mode_2,mode_2,-1.251318473170e-56
4.738983050847e+01,mode_1,mode_1,2.462411091207e-61
4.738983050847e+01,mode_1,mode_2,7.030506601337e-62
4.738983050847e+01,mode_2,mode_1,-9.763789899907e-63
4.738983050847e+01,mode_2,mode_2,2.546192904422e-61
4.940677966102e+01,mode_1,mode_1,-2.902834893476e-66
4.940677966102e+01,mode_1,mode_2,-5.244984052566e-67
4.940677966102e+01,mode_2,mode_1,6.187496604616e-67
4.940677966102e+01,mode_2,mode_2,-2.919783964531e-66
5.142372881356e+01,mode_1,mode_1,3.561355593029e-72
5.142372881356e+01,mode_1,mode_2,9.081501728401e-73
5.142372881356e+01,mode_2,mode_1,-1.276088721382e-73
5.142372881356e+01,mode_2,mode_2,3.512495140560e-72
5.344067796610e+01,mode_1,mode_1,2.551945603419e-78
5.344067796610e+01,mode_1,mode_2,8.694363074961e-79
5.344067796610e+01,mode_2,mode_1,2.106838482374e-79
5.344067796610e+01,mode_2,mode_2,2.631908050992e-78
5.545762711864e+01,mode_1,mode_1,2.004389344235e-84
5.545762711864e+01,mode_1,mode_2,6.150224639048e-85
5.545762711864e+01,mode_2,mode_1,8.179356928333e-86
