omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,2.196814547589e-01
1.000000000000e+00,mode_1,mode_2,-5.784338406940e-02
1.000000000000e+00,mode_2,mode_1,-5.777610638920e-02
1.000000000000e+00,mode_2,mode_2,4.804834668725e-02
3.016949152542e+00,mode_1,mode_1,2.198135881930e-01
3.016949152542e+00,mode_1,mode_2,-5.783245162630e-02
3.016949152542e+00,mode_2,mode_1,-5.780245719780e-02
3.016949152542e+00,mode_2,mode_2,4.808031575605e-02
5.033898305085e+00,mode_1,mode_1,2.198975929184e-01
5.033898305085e+00,mode_1,mode_2,-5.775714058916e-02
5.033898305085e+00,mode_2,mode_1,-5.777537456477e-02
5.033898305085e+00,mode_2,mode_2,4.813321662971e-02
7.050847457627e+00,mode_1,mode_1,2.202321573769e-01
7.050847457627e+00,mode_1,mode_2,-5.776345947729e-02
7.050847457627e+00,mode_2,mode_1,-5.783113557796e-02
7.050847457627e+00,mode_2,mode_2,4.821695198305e-02
9.067796610169e+00,mode_1,mode_1,2.204110626435e-01
9.067796610169e+00,mode_1,mode_2,-5.778702022152e-02
9.067796610169e+00,mode_2,mode_1,-5.786409910221e-02
9.067796610169e+00,mode_2,mode_2,4.826014316022e-02
1.108474576271e+01,mode_1,mode_1,2.203181979702e-01
1.108474576271e+01,mode_1,mode_2,-5.776029486590e-02
1.108474576271e+01,mode_2,mode_1,-5.783665694090e-02
1.108474576271e+01,mode_2,mode_2,4.823139847926e-02
1.310169491525e+01,mode_1,mode_1,2.203647102031e-01
1.310169491525e+01,mode_1,mode_2,-5.783168952837e-02
1.310169491525e+01,mode_2,mode_1,-5.790432310827e-02
1.310169491525e+01,mode_2,mode_2,4.819636649292e-02
1.511864406780e+01,mode_1,mode_1,2.202140397471e-01
1.511864406780e+01,mode_1,mode_2,-5.785442081331e-02
1.511864406780e+01,mode_2,mode_1,-5.791269811342e-02
1.511864406780e+01,mode_2,mode_2,4.813219714788e-02
1.713559322034e+01,mode_1,mode_1,2.201112823009e-01
1.713559322034e+01,mode_1,mode_2,-5.789173084334e-02
1.713559322034e+01,mode_2,mode_1,-5.794477928839e-02
1.713559322034e+01,mode_2,mode_2,4.808294565475e-02
1.915254237288e+01,mode_1,mode_1,2.198618272829e-01
1.915254237288e+01,mode_1,mode_2,-5.795094505880e-02
1.915254237288e+01,mode_2,mode_1,-5.796104101348e-02
1.915254237288e+01,mode_2,mode_2,4.801036672872e-02
2.116949152542e+01,mode_1,mode_1,2.196418309331e-01
2.116949152542e+01,mode_1,mode_2,-5.813698175424e-02
2.116949152542e+01,mode_2,mode_1,-5.808095059263e-02
2.116949152542e+01,mode_2,mode_2,4.787126129835e-02
2.318644067797e+01,mode_1,mode_1,2.192238964145e-01
2.318644067797e+01,mode_1,mode_2,-5.847835081620e-02
2.318644067797e+01,mode_2,mode_1,-5.836470616152e-02
2.318644067797e+01,mode_2,mode_2,4.748916392556e-02
2.520338983051e+01,mode_1,mode_1,2.187505692243e-01
2.520338983051e+01,mode_1,mode_2,-5.875091714209e-02
2.520338983051e+01,mode_2,mode_1,-5.873299375095e-02
2.520338983051e+01,mode_2,mode_2,4.709585053019e-02
2.722033898305e+01,mode_1,mode_1,2.186090264295e-01
2.722033898305e+01,mode_1,mode_2,-5.846269375443e-02
2.722033898305e+01,mode_2,mode_1,-5.875719282169e-02
2.722033898305e+01,mode_2,mode_2,4.645560497299e-02
2.923728813559e+01,mode_1,mode_1,2.176050792824e-01
2.923728813559e+01,mode_1,mode_2,-5.793558856392e-02
2.923728813559e+01,mode_2,mode_1,-5.774271277021e-02
2.923728813559e+01,mode_2,mode_2,4.676888758462e-02
3.125423728814e+01,mode_1,mode_1,2.164464058755e-01
