omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,1.347983779368e-03
1.000000000000e+00,mode_1,mode_2,-8.816389682473e-03
1.000000000000e+00,mode_2,mode_1,-5.518488763688e-04
1.000000000000e+00,mode_2,mode_2,4.081713562401e-03
3.016949152542e+00,mode_1,mode_1,7.268673451113e-03
3.016949152542e+00,mode_1,mode_2,-2.548280938179e-02
3.016949152542e+00,mode_2,mode_1,-8.397924724990e-04
3.016949152542e+00,mode_2,mode_2,1.422180055280e-02
5.033898305085e+00,mode_1,mode_1,2.660918857493e-02
5.033898305085e+00,mode_1,mode_2,-2.363517972809e-02
5.033898305085e+00,mode_2,mode_1,5.932066555681e-03
5.033898305085e+00,mode_2,mode_2,2.986098076636e-02
7.050847457627e+00,mode_1,mode_1,3.216163206428e-02
7.050847457627e+00,mode_1,mode_2,1.054189329871e-02
7.050847457627e+00,mode_2,mode_1,1.614439406052e-02
7.050847457627e+00,mode_2,mode_2,2.824721065926e-02
9.067796610169e+00,mode_1,mode_1,9.931013702022e-03
9.067796610169e+00,mode_1,mode_2,9.299269659350e-03
9.067796610169e+00,mode_2,mode_1,6.995540509256e-03
9.067796610169e+00,mode_2,mode_2,9.052045861161e-03
1.108474576271e+01,mode_1,mode_1,8.153830906813e-04
1.108474576271e+01,mode_1,mode_2,8.890579334581e-04
1.108474576271e+01,mode_2,mode_1,6.969691735272e-04
1.108474576271e+01,mode_2,mode_2,8.256078800453e-04
1.310169491525e+01,mode_1,mode_1,-1.413460916189e-05
1.310169491525e+01,mode_1,mode_2,-1.379269664191e-05
1.310169491525e+01,mode_2,mode_1,-2.109981963460e-05
1.310169491525e+01,mode_2,mode_2,-2.088204963436e-05
1.511864406780e+01,mode_1,mode_1,-6.366062024347e-08
1.511864406780e+01,mode_1,mode_2,2.710949593301e-07
1.511864406780e+01,mode_2,mode_1,4.811055255620e-07
1.511864406780e+01,mode_2,mode_2,4.949500367570e-08
1.713559322034e+01,mode_1,mode_1,-3.028200390500e-09
1.713559322034e+01,mode_1,mode_2,1.279285152379e-09
1.713559322034e+01,mode_2,mode_1,-2.414521866993e-09
1.713559322034e+01,mode_2,mode_2,9.005938428392e-10
1.915254237288e+01,mode_1,mode_1,-3.679417876096e-10
1.915254237288e+01,mode_1,mode_2,3.379805238016e-11
1.915254237288e+01,mode_2,mode_1,7.648249378711e-11
1.915254237288e+01,mode_2,mode_2,-1.536048364593e-10
2.116949152542e+01,mode_1,mode_1,8.768131977560e-12
