omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,5.394882262666e-04
1.000000000000e+00,mode_1,mode_2,-3.302103693222e-03
1.000000000000e+00,mode_2,mode_1,-2.221674602541e-04
1.000000000000e+00,mode_2,mode_2,1.529148022000e-03
3.016949152542e+00,mode_1,mode_1,3.806822857586e-03
3.016949152542e+00,mode_1,mode_2,-1.100223233217e-02
3.016949152542e+00,mode_2,mode_1,-6.269615730190e-04
3.016949152542e+00,mode_2,mode_2,6.166734619704e-03
5.033898305085e+00,mode_1,mode_1,1.967302896272e-02
5.033898305085e+00,mode_1,mode_2,-1.450036456950e-02
5.033898305085e+00,mode_2,mode_1,2.567411558998e-03
5.033898305085e+00,mode_2,mode_2,1.882401486597e-02
7.050847457627e+00,mode_1,mode_1,4.190699105729e-02
7.050847457627e+00,mode_1,mode_2,5.831257183159e-03
7.050847457627e+00,mode_2,mode_1,1.850160379523e-02
7.050847457627e+00,mode_2,mode_2,3.739091525018e-02
9.067796610169e+00,mode_1,mode_1,3.456114275766e-02
9.067796610169e+00,mode_1,mode_2,2.498084403475e-02
9.067796610169e+00,mode_2,mode_1,2.158193297676e-02
9.067796610169e+00,mode_2,mode_2,3.050330478468e-02
1.108474576271e+01,mode_1,mode_1,8.261649086579e-03
1.108474576271e+01,mode_1,mode_2,8.157464829927e-03
1.108474576271e+01,mode_2,mode_1,6.674604686425e-03
1.108474576271e+01,mode_2,mode_2,8.317627083521e-03
1.310169491525e+01,mode_1,mode_1,1.116718652167e-04
1.310169491525e+01,mode_1,mode_2,2.642545743450e-04
1.310169491525e+01,mode_2,mode_1,8.431030776353e-05
1.310169491525e+01,mode_2,mode_2,9.926171676446e-05
1.511864406780e+01,mode_1,mode_1,-1.564836871550e-04
1.511864406780e+01,mode_1,mode_2,-7.348431329983e-05
1.511864406780e+01,mode_2,mode_1,-8.730914696592e-05
1.511864406780e+01,mode_2,mode_2,-1.227705683046e-04
1.713559322034e+01,mode_1,mode_1,-9.438202936267e-06
1.713559322034e+01,mode_1,mode_2,-6.062670976623e-06
1.713559322034e+01,mode_2,mode_1,-4.512930534798e-06
1.713559322034e+01,mode_2,mode_2,-9.366900883250e-06
1.915254237288e+01,mode_1,mode_1,-2.709622896661e-07
1.915254237288e+01,mode_1,mode_2,1.825352650141e-07
1.915254237288e+01,mode_2,mode_1,2.138569029407e-07
1.915254237288e+01,mode_2,mode_2,-1.310730735182e-07
2.116949152542e+01,mode_1,mode_1,-5.466693778250e-08
2.116949152542e+01,mode_1,mode_2,9.919000826069e-09
2.116949152542e+01,mode_2,mode_1,9.236569345933e-09
2.116949152542e+01,mode_2,mode_2,-2.407451626960e-08
2.318644067797e+01,mode_1,mode_1,-6.496913260987e-09
2.318644067797e+01,mode_1,mode_2,-5.482346205888e-09
2.318644067797e+01,mode_2,mode_1,-5.969505540057e-09
2.318644067797e+01,mode_2,mode_2,-6.882333520794e-09
2.520338983051e+01,mode_1,mode_1,-1.307441260806e-10
2.520338983051e+01,mode_1,mode_2,-1.143336527497e-10
2.520338983051e+01,mode_2,mode_1,-1.057101438345e-10
2.520338983051e+01,mode_2,mode_2,-1.415951401676e-10
2.722033898305e+01,mode_1,mode_1,7.857318900744e-12
2.722033898305e+01,mode_1,mode_2,7.179896202251e-12
2.722033898305e+01,mode_2,mode_1,9.540566643196e-12
2.722033898305e+01,mode_2,mode_2,4.392393310086e-12
2.923728813559e+01,mode_1,mode_1,7.478262336186e-14
2.923728813559e+01,mode_1,mode_2,9.904200460626e-14
2.923728813559e+01,mode_2,mode_1,-6.283188722144e-15
2.923728813559e+01,mode_2,mode_2,9.637193245116e-14
3.125423728814e+01,mode_1,mode_1,-5.774181661324e-151
3.125423728814e+01,mode_1,mode_2,-2.357147669199e-150
3.125423728814e+01,mode_2,mode_1,-6.858327984895e-150
3.125423728814e+01,mode_2,mode_2,-9.117325619789e-151
3.327118644068e+01,mode_1,mode_1,-4.253994768372e-171
3.327118644068e+01,mode_1,mode_2,-6.513665544018e-171
3.327118644068e+01,mode_2,mode_1,-2.141741375035e-170
3.327118644068e+01,mode_2,mode_2,-2.827003663375e-171
3.528813559322e+01,mode_1,mode_1,-4.847290463253e-24
3.528813559322e+01,mode_1,mode_2,-5.084135453647e-24
3.528813559322e+01,mode_2,mode_1,-7.912064791351e-24
3.528813559322e+01,mode_2,mode_2,-5.437268874715e-24
3.730508474576e+01,mode_1,mode_1,-3.550965389727e-24
3.730508474576e+01,mode_1,mode_2,3.379182775487e-24
3.730508474576e+01,mode_2,mode_1,1.934946169287e-23
3.730508474576e+01,mode_2,mode_2,-9.803188872957e-24
3.932203389831e+01,mode_1,mode_1,-8.844234995400e-27
3.932203389831e+01,mode_1,mode_2,9.902111026435e-26
3.932203389831e+01,mode_2,mode_1,2.194711565698e-25
3.932203389831e+01,mode_2,mode_2,-1.977018482039e-26
4.133898305085e+01,mode_1,mode_1,-1.180734521313e-27
4.133898305085e+01,mode_1,mode_2,1.144186518209e-29
4.133898305085e+01,mode_2,mode_1,1.236389814980e-27
4.133898305085e+01,mode_2,mode_2,-1.548207687885e-27
4.335593220339e+01,mode_1,mode_1,-5.368511280172e-30
4.335593220339e+01,mode_1,mode_2,-3.833562683000e-31
4.335593220339e+01,mode_2,mode_1,4.063341834211e-30
4.335593220339e+01,mode_2,mode_2,-6.457763841330e-30
4.537288135593e+01,mode_1,mode_1,-2.450650925174e-32
4.537288135593e+01,mode_1,mode_2,-1.348027882499e-33
4.537288135593e+01,mode_2,mode_1,1.455798382474e-32
4.537288135593e+01,mode_2,mode_2,-2.532703158580e-32
4.738983050847e+01,mode_1,mode_1,7.971830095896e-35
4.738983050847e+01,mode_1,mode_2,2.669077358563e-35
4.738983050847e+01,mode_2,mode_1,-9.736728996543e-36
4.738983050847e+01,mode_2,mode_2,8.914448783847e-35
4.940677966102e+01,mode_1,mode_1,-2.005662335588e-37
