omega_rad_s,influenced_mode,radiating_mode,value
1.000000000000e+00,mode_1,mode_1,1.152791614019e-05
1.000000000000e+00,mode_1,mode_2,-4.127648035656e-04
1.000000000000e+00,mode_2,mode_1,-2.401851453024e-06
1.000000000000e+00,mode_2,mode_2,1.912875124070e-04
3.016949152542e+00,mode_1,mode_1,5.177577783130e-04
3.016949152542e+00,mode_1,mode_2,-1.606490453062e-03
3.016949152542e+00,mode_2,mode_1,-7.096514769843e-05
3.016949152542e+00,mode_2,mode_2,9.033089721670e-04
5.033898305085e+00,mode_1,mode_1,5.208869153725e-03
5.033898305085e+00,mode_1,mode_2,-3.009508907417e-03
5.033898305085e+00,mode_2,mode_1,-9.198851061905e-05
5.033898305085e+00,mode_2,mode_2,3.733810854610e-03
7.050847457627e+00,mode_1,mode_1,1.662728786813e-02
7.050847457627e+00,mode_1,mode_2,2.591212326537e-04
7.050847457627e+00,mode_2,mode_1,3.331138865333e-03
7.050847457627e+00,mode_2,mode_2,1.143974435155e-02
9.067796610169e+00,mode_1,mode_1,3.216194755341e-02
9.067796610169e+00,mode_1,mode_2,8.921610619948e-03
9.067796610169e+00,mode_2,mode_1,1.156154642474e-02
9.067796610169e+00,mode_2,mode_2,2.413068420309e-02
1.108474576271e+01,mode_1,mode_1,4.693982213406e-02
1.108474576271e+01,mode_1,mode_2,2.176234245670e-02
1.108474576271e+01,mode_2,mode_1,2.382121910646e-02
1.108474576271e+01,mode_2,mode_2,3.997747547028e-02
1.310169491525e+01,mode_1,mode_1,4.615657054872e-02
1.310169491525e+01,mode_1,mode_2,3.125432452983e-02
1.310169491525e+01,mode_2,mode_1,2.855802762961e-02
1.310169491525e+01,mode_2,mode_2,4.230255909212e-02
1.511864406780e+01,mode_1,mode_1,-2.439913612350e-04
1.511864406780e+01,mode_1,mode_2,2.687533830715e-03
1.511864406780e+01,mode_2,mode_1,2.689183415173e-04
1.511864406780e+01,mode_2,mode_2,1.209630506324e-03
1.713559322034e+01,mode_1,mode_1,-3.318688806404e-03
1.713559322034e+01,mode_1,mode_2,-1.650333629172e-03
1.713559322034e+01,mode_2,mode_1,-1.348547771124e-03
1.713559322034e+01,mode_2,mode_2,-2.579038904687e-03
1.915254237288e+01,mode_1,mode_1,-7.838367057801e-04
1.915254237288e+01,mode_1,mode_2,3.257627868901e-04
1.915254237288e+01,mode_2,mode_1,3.299319044238e-04
1.915254237288e+01,mode_2,mode_2,-1.966794933584e-04
2.116949152542e+01,mode_1,mode_1,-5.063920114732e-04
2.116949152542e+01,mode_1,mode_2,-2.618125186659e-06
2.116949152542e+01,mode_2,mode_1,3.049086167389e-05
2.116949152542e+01,mode_2,mode_2,-2.404682550938e-04
2.318644067797e+01,mode_1,mode_1,-1.719840560279e-04
2.318644067797e+01,mode_1,mode_2,6.430061068107e-05
2.318644067797e+01,mode_2,mode_1,7.377494627075e-05
2.318644067797e+01,mode_2,mode_2,-3.199191230870e-05
2.520338983051e+01,mode_1,mode_1,-4.617045218115e-05
2.520338983051e+01,mode_1,mode_2,1.422108404373e-05
2.520338983051e+01,mode_2,mode_1,2.077998926482e-05
2.520338983051e+01,mode_2,mode_2,-1.429629115536e-05
2.722033898305e+01,mode_1,mode_1,-1.142850887828e-05
2.722033898305e+01,mode_1,mode_2,7.186920099009e-06
2.722033898305e+01,mode_2,mode_1,1.223974198680e-05
2.722033898305e+01,mode_2,mode_2,-9.987859060576e-07
2.923728813559e+01,mode_1,mode_1,-3.861803185027e-06
2.923728813559e+01,mode_1,mode_2,1.431222576090e-07
2.923728813559e+01,mode_2,mode_1,2.430482970766e-06
2.923728813559e+01,mode_2,mode_2,-3.323107882745e-06
3.125423728814e+01,mode_1,mode_1,-1.925771706136e-06
3.125423728814e+01,mode_1,mode_2,2.775784566439e-07
3.125423728814e+01,mode_2,mode_1,-1.116240619892e-07
3.125423728814e+01,mode_2,mode_2,-4.961389392592e-07
3.327118644068e+01,mode_1,mode_1,-3.811247404451e-07
3.327118644068e+01,mode_1,mode_2,1.587504006534e-07
3.327118644068e+01,mode_2,mode_1,1.352141995957e-07
3.327118644068e+01,mode_2,mode_2,5.836601919794e-08
3.528813559322e+01,mode_1,mode_1,-2.323843637101e-08
3.528813559322e+01,mode_1,mode_2,3.987791148404e-08
3.528813559322e+01,mode_2,mode_1,7.497386529178e-08
3.528813559322e+01,mode_2,mode_2,-7.807425229915e-09
3.730508474576e+01,mode_1,mode_1,-3.364621925889e-08
3.730508474576e+01,mode_1,mode_2,-1.535613672973e-08
3.730508474576e+01,mode_2,mode_1,-2.634254268226e-08
3.730508474576e+01,mode_2,mode_2,-1.865780104938e-08
3.932203389831e+01,mode_1,mode_1,-3.131057578431e-09
3.932203389831e+01,mode_1,mode_2,-9.294641700442e-10
3.932203389831e+01,mode_2,mode_1,2.915332845063e-10
3.932203389831e+01,mode_2,mode_2,-3.932462603275e-09
4.133898305085e+01,mode_1,mode_1,-8.626282338437e-10
4.133898305085e+01,mode_1,mode_2,3.369721520299e-10
4.133898305085e+01,mode_2,mode_1,1.430666622456e-10
4.133898305085e+01,mode_2,mode_2,3.629211231074e-11
4.335593220339e+01,mode_1,mode_1,-2.035399293244e-10
4.335593220339e+01,mode_1,mode_2,1.411432796330e-11
4.335593220339e+01,mode_2,mode_1,-2.321148836983e-11
4.335593220339e+01,mode_2,mode_2,-4.884633639431e-11
4.537288135593e+01,mode_1,mode_1,-1.699461878348e-11
4.537288135593e+01,mode_1,mode_2,9.183577777749e-12
4.537288135593e+01,mode_2,mode_1,3.007577361764e-11
4.537288135593e+01,mode_2,mode_2,-2.687983498509e-11
4.738983050847e+01,mode_1,mode_1,-6.735612647231e-12
4.738983050847e+01,mode_1,mode_2,4.689182984482e-12
4.738983050847e+01,mode_2,mode_1,-5.857000562654e-13
4.738983050847e+01,mode_2,mode_2,5.932032987547e-12
4.940677966102e+01,mode_1,mode_1,-9.385817642870e-12
